interactant_id,polypeptide_id
BE0000428,P31749
BE0009095,Q92945
BE0000230,P54577
BE0002433,P05177
BE0003543,P04798
BE0001111,Q16678
BE0002638,P08684
BE0002363,P10635
BE0003549,P20813
BE0003536,P33261
BE0002793,P11712
BE0000337,P02766
BE0000530,P02768
BE0000747,P15121
BE0001590,O31616
BE0003317,P07998
BE0000123,P03372
BE0000916,P11217
BE0000916,P11217
BE0000465,P00326
BE0000400,P00325
BE0000227,P07327
BE0000048,P00734
BE0001379,P07822
BE0001326,P06971
BE0000046,P30613
BE0003844,P60174
BE0000088,P14618
BE0001905,P0A733
BE0000067,P29475
BE0001594,P04585
BE0004457,P19961
BE0002256,P55809
BE0001072,P24941
BE0001012,P13945
BE0000890,Q00535
BE0001082,P06493
BE0004323,P78362
BE0002216,P11802
BE0000923,P28482
BE0001062,P27361
BE0001197,P08842
BE0003777,P61769
BE0001389,P95468
BE0000144,P13631
BE0001739,P07477
BE0002193,P19971
BE0004434,P62312
BE0002061,P0A927
BE0001204,Q99808
BE0000123,P03372
BE0000557,P06401
BE0000792,Q92731
BE0000071,Q07869
BE0001007,Q03181
BE0000215,P37231
BE0000412,P19793
BE0000078,P28702
BE0000707,P48443
BE0001042,O94956
BE0001914,P05042
BE0004053,Q7Z2Z2
BE0000222,Q01650
BE0000789,Q9UHI5
BE0000567,Q14353
BE0000021,P12461
BE0002706,Q8RLY5
BE0001120,P07900
BE0004494,P20645
BE0000123,P03372
BE0000792,Q92731
BE0000465,P00326
BE0003768,Q9NZK7
BE0001389,P95468
BE0003751,P61626
BE0004455,Q16762
BE0000838,P12931
BE0000981,P29460
BE0001260,P04183
BE0000458,Q9QNF7
BE0004499,P09250
BE0002442,O00206
BE0004021,P02929
BE0004024,Q9Y6Y9
BE0001326,P06971
BE0002050,P03366
BE0001229,Q05603
BE0000302,P00807
BE0000395,Q8TE23
BE0001358,P00811
BE0003751,P61626
BE0002101,P68133
BE0002830,Q9ZEU2
BE0002718,Q9L5C8
BE0002831,Q939N4
BE0002831,Q9L5C7
BE0002831,Q840M4
BE0002832,P71119
BE0002833,O00244
BE0004442,Q9Y3I0
BE0002834,P83689
BE0002835,P22340
BE0002788,P05655
BE0000017,P23219
BE0003814,P84077
BE0001194,P15090
BE0002431,P09467
BE0002838,P12488
BE0000383,P00505
BE0000623,P18031
BE0002050,P03366
BE0003722,P11474
BE0000956,O75469
BE0001264,O00204
BE0002638,P08684
BE0004710,Q3KNW5
BE0027485,P0DPB9
BE0027485,P0DPC1
BE0003997,P04054
BE0003768,Q9NZK7
BE0000250,P00491
BE0000302,P00807
BE0001358,P00811
BE0000331,P34896
BE0000270,P00797
BE0003317,P07998
BE0002201,Q9HBH1
BE0002535,P68826
BE0002180,P06276
BE0001739,P07477
BE0001153,P07686
BE0001430,P05364
BE0001246,P00183
BE0000346,P39086
BE0000829,P42262
BE0001229,Q05603
BE0000317,Q99714
BE0000424,P04181
BE0000465,P00326
BE0000404,P11926
BE0000331,P34896
BE0001838,P0A827
BE0000426,P22303
BE0000623,P18031
BE0000050,P13716
BE0001285,Q59643
BE0002214,P00813
BE0001072,P24941
BE0000747,P15121
BE0004461,P36871
BE0004141,P14920
BE0001543,P20586
BE0001523,P00438
BE0001120,P07900
BE0003894,P62593
BE0001568,P62594
BE0002718,Q9L5C8
BE0000916,P11217
BE0002493,Q9HU22
BE0000426,P22303
BE0002180,P06276
BE0002180,P06276
BE0004149,P08758
BE0002431,P09467
BE0000455,P32754
BE0001246,P00183
BE0000346,P39086
BE0000826,Q13002
BE0000536,Q7Z2H8
BE0000886,Q06520
BE0000939,P07858
BE0000250,P00491
BE0000343,P08546
BE0000308,P04293
BE0001358,P00811
BE0000702,O00763
BE0000502,Q13621
BE0001447,P36873
BE0000322,P00918
BE0001326,P06971
BE0000322,P00918
BE0027477,P0DP23
BE0027477,P0DP24
BE0027477,P0DP25
BE0001248,P00720
BE0000465,P00326
BE0001003,Q00987
BE0001019,Q16539
BE0001739,P07477
BE0001430,P05364
BE0000206,P10826
BE0000050,P13716
BE0000691,P54289
BE0003106,P15531
BE0000695,P62942
BE0002639,P04746
BE0004473,P11172
BE0001534,P50579
BE0002843,Q9KQN0
BE0000322,P00918
BE0000648,P00390
BE0002011,P0ABP8
BE0001072,P24941
BE0000021,P12461
BE0004008,P41020
BE0004494,P20645
BE0003623,P11717
BE0000132,P10275
BE0000123,P03372
BE0000668,P08235
BE0000194,P14061
BE0003537,P05108
BE0000344,P05093
BE0002090,P11511
BE0000592,P42330
BE0000685,P04278
BE0001032,P08183
BE0000951,P49888
BE0002838,P12488
BE0001229,Q05603
BE0001326,P06971
BE0000838,P12931
BE0004500,P30084
BE0001745,P11310
BE0000263,P29474
BE0001072,P24941
BE0001608,Q9BY41
BE0001287,Q08499
BE0000330,P00374
BE0001260,P04183
BE0000458,Q9QNF7
BE0000502,Q13621
BE0001222,P46883
BE0004149,P08758
BE0001241,Q10588
BE0001073,P16118
BE0001493,Q56148
BE0001580,P9WI81
BE0004584,Q16613
BE0000132,P10275
BE0001128,Q13126
BE0002007,P0AF12
BE0002011,P0ABP8
BE0001165,P14625
BE0001640,P14555
BE0003997,P04054
BE0002281,P08263
BE0002281,P08263
BE0002011,P0ABP8
BE0001072,P24941
BE0000890,Q00535
BE0001082,P06493
BE0001026,P06850
BE0003476,P01303
BE0003654,Q8TF71
BE0000061,P21554
BE0000095,P34972
BE0001023,Q8NER1
BE0001830,Q9RVD6
BE0004012,Q13627
BE0001229,Q05603
BE0001072,P24941
BE0000916,P11217
BE0000829,P42262
BE0000831,P42263
BE0000640,P42261
BE0000830,P48058
BE0001248,P00720
BE0002050,P03366
BE0001072,P24941
BE0003549,P20813
BE0009166,Q00080
BE0000623,P18031
BE0000263,P29474
BE0000792,Q92731
BE0001019,Q16539
BE0000250,P00491
BE0000322,P00918
BE0003317,P07998
BE0004141,P14920
BE0001739,P07477
BE0000332,P9WGR1
BE0000067,P29475
BE0000263,P29474
BE0000747,P15121
BE0000468,P0A749
BE0003872,Q9UKQ2
BE0000557,P06401
BE0000132,P10275
BE0003740,Q15596
BE0000668,P08235
BE0008983,P07288
BE0000568,Q04609
BE0001192,P41594
BE0000346,P39086
BE0000824,Q13255
BE0000829,P42262
BE0000826,Q13002
BE0001260,P04183
BE0002214,P00813
BE0000812,Q03013
BE0002281,P08263
BE0000814,P09211
BE0000426,P22303
BE0003751,P61626
BE0001194,P15090
BE0000143,P07437
BE0000026,Q9H4B7
BE0001367,P68371
BE0001408,P04350
BE0001391,P68366
BE0001415,Q13509
BE0001340,Q71U36
BE0027478,P0DPH7
BE0027478,P0DPH8
BE0002638,P08684
BE0003753,P15085
BE0003751,P61626
BE0000259,P15291
BE0002214,P00813
BE0001739,P07477
BE0002442,O00206
BE0000994,P02788
BE0001640,P14555
BE0004017,Q82122
BE0004018,P23008
BE0001494,P04936
BE0004019,P41235
BE0004020,P98155
BE0001854,Q9NZD2
BE0000800,P0AAI5
BE0004021,P02929
BE0003266,P07360
BE0004022,Q9UNK4
BE0004023,Q9I194
BE0004024,Q9Y6Y9
BE0000071,Q07869
BE0001326,P06971
BE0001432,P17900
BE0000009,P11766
BE0001723,P9WNG3
BE0000801,P0A953
BE0000530,P02768
BE0001229,Q05603
BE0001072,P24941
BE0000465,P00326
BE0002101,P68133
BE0004315,P07948
BE0000838,P12931
BE0000842,P06239
BE0000270,P00797
BE0003844,P60174
BE0001905,P0A733
BE0000332,P9WGR1
BE0002006,P0AEK4
BE0001246,P00183
BE0000812,Q03013
BE0000966,P45452
BE0001209,P68400
BE0000021,P12461
BE0000322,P00918
BE0000994,P02788
BE0001199,P06744
BE0001424,P08631
BE0001019,Q16539
BE0000895,P00749
BE0000960,Q12882
BE0001787,P09546
BE0002705,P23141
BE0002015,P0AD63
BE0001840,P00746
BE0000377,Q16836
BE0000762,P16219
BE0004500,P30084
BE0002938,Q06319
BE0002201,Q9HBH1
BE0000330,P00374
BE0000465,P00326
BE0001694,P46925
BE0003766,Q9UJM8
BE0000263,P29474
BE0000440,O60669
BE0000669,P53985
BE0000449,O15427
BE0000916,P11217
BE0000722,P12268
BE0001717,P09874
BE0001717,P09874
BE0002050,P03366
BE0000838,P12931
BE0001229,Q05603
BE0001739,P07477
BE0000895,P00749
BE0003512,P49674
BE0009427,P48729
BE0001097,P53779
BE0001089,P11413
BE0001534,P50579
BE0002639,P04746
BE0004457,P19961
BE0000163,P15692
BE0004465,P0CG04
BE0002939,P01709
BE0004464,Q03403
BE0002913,P00091
BE0003872,Q9UKQ2
BE0002940,Q7SIE2
BE0002802,O68601
BE0004492,Q701N4
BE0004439,O43612
BE0002941,P80075
BE0002942,P00138
BE0002639,P04746
BE0002639,P04746
BE0004457,P19961
BE0002639,P04746
BE0001120,P07900
BE0001344,P10724
BE0001301,P40859
BE0000005,P35228
BE0000263,P29474
BE0000250,P00491
BE0000623,P18031
BE0003106,P15531
BE0000838,P12931
BE0000978,P04062
BE0004733,P48066
BE0003654,Q8TF71
BE0003559,P52209
BE0001019,Q16539
BE0001326,P06971
BE0001668,P22629
BE0000838,P12931
BE0000870,Q02750
BE0001381,P0A6D3
BE0003751,P61626
BE0001640,P14555
BE0001162,P42574
BE0000330,P00374
BE0001739,P07477
BE0001656,Q9Y5Y6
BE0000895,P00749
BE0001091,P06870
BE0001209,P68400
BE0002833,O00244
BE0000092,P11229
BE0000560,P08172
BE0000045,P20309
BE0000405,P08173
BE0002341,P36544
BE0000426,P22303
BE0002180,P06276
BE0000106,O76082
BE0003648,O15245
BE0000962,Q04760
BE0003844,P60174
BE0000916,P11217
BE0003844,P60174
BE0000048,P00734
BE0000895,P00749
BE0000364,P00740
BE0001739,P07477
BE0001120,P07900
BE0001668,P22629
BE0000302,P00807
BE0001358,P00811
BE0002050,P03366
BE0000263,P29474
BE0000005,P35228
BE0000067,P29475
BE0000286,P05089
BE0000067,P29475
BE0000960,Q12882
BE0002204,P47989
BE0001184,P15559
BE0002198,P21397
BE0001979,Q16881
BE0002196,P27338
BE0000648,P00390
BE0000220,P16083
BE0000305,Q16795
BE0001543,P20586
BE0001523,P00438
BE0001487,P83223
BE0004574,Q86YB8
BE0001382,P9WIQ3
BE0000160,P00387
BE0001550,P12676
BE0001409,Q9WYT0
BE0001354,P37063
BE0000298,P06715
BE0001301,P40859
BE0001551,P28593
BE0000397,P26440
BE0001230,P22637
BE0000114,P06149
BE0000605,Q9UKU7
BE0000965,O95831
BE0001720,P37747
BE0001704,P39662
BE0001590,O31616
BE0002364,P16435
BE0001921,Q92947
BE0001745,P11310
BE0004141,P14920
BE0001787,P09546
BE0001969,P61497
BE0000762,P16219
BE0004566,Q96RQ9
BE0001961,P42593
BE0001784,Q56839
BE0002001,P0C278
BE0002067,P0A9P4
BE0002064,P0AEZ1
BE0002961,Q9AGP8
BE0002597,P37062
BE0002962,P21890
BE0002963,P38038
BE0002964,Q44532
BE0002938,Q06319
BE0002596,Q52437
BE0002965,P18925
BE0002966,Q888A4
BE0002967,P00914
BE0002968,P05327
BE0002969,P10902
BE0002970,P77967
BE0000737,P09622
BE0002881,Q9Z4P0
BE0004507,Q9UHQ9
BE0002774,Q7SID9
BE0004480,P22570
BE0004135,Q15067
BE0002971,P08373
BE0004580,P55789
BE0002972,P61432
BE0002917,P24232
BE0002619,Q9LAG2
BE0002973,Q9RA47
BE0002974,P16640
BE0002975,P9WHH7
BE0002976,P9WIQ1
BE0002977,P55792
BE0002978,P09788
BE0002979,P19480
BE0002980,Q51225
BE0002981,Q94655
BE0002982,Q47PU3
BE0002983,P07771
BE0002984,Q72JJ3
BE0002985,Q9KIE5
BE0002616,P09063
BE0002986,P14218
BE0002987,P35340
BE0002988,P58558
BE0002989,P28861
BE0002990,Q9RC23
BE0002196,P27338
BE0001096,P21589
BE0001200,P08100
BE0001273,Q08188
BE0001516,P20035
BE0000077,P00492
BE0000623,P18031
BE0003317,P07998
BE0001361,Q54873
BE0000021,P12461
BE0000048,P00734
BE0000895,P00749
BE0001739,P07477
BE0001448,Q27743
BE0001784,Q56839
BE0001042,O94956
BE0000669,P53985
BE0000337,P02766
BE0000574,P04035
BE0002011,P0ABP8
BE0001739,P07477
BE0003751,P61626
BE0000687,P10827
BE0000315,P10828
BE0001229,Q05603
BE0001229,Q05603
BE0000315,P10828
BE0004459,O75390
BE0001287,Q08499
BE0002443,P32320
BE0002443,P32320
BE0003317,P07998
BE0002302,P23434
BE0003751,P61626
BE0001868,P59676
BE0000407,Q00266
BE0000408,P51659
BE0000071,Q07869
BE0004022,Q9UNK4
BE0001201,P05413
BE0000530,P02768
BE0001229,Q05603
BE0003753,P15085
BE0003758,Q9UNI1
BE0000494,Q9Y5K3
BE0001854,Q9NZD2
BE0001032,P08183
BE0004699,Q8TET4
BE0004698,Q14697
BE0000876,P10253
BE0000837,O43451
BE0001220,P12070
BE0001389,P95468
BE0001536,P22513
BE0001739,P07477
BE0004566,Q96RQ9
BE0001684,P23526
BE0000838,P12931
BE0000916,P11217
BE0002214,P00813
BE0000322,P00918
BE0000113,P06746
BE0004281,P13639
BE0000836,P49019
BE0004141,P14920
BE0003654,Q8TF71
BE0000465,P00326
BE0001241,Q10588
BE0001616,P38489
BE0001248,P00720
BE0000337,P02766
BE0000829,P42262
BE0001739,P07477
BE0001921,Q92947
BE0000595,P30043
BE0003766,Q9UJM8
BE0000181,Q9NVS9
BE0001226,P46072
BE0000370,Q969G6
BE0000621,P17117
BE0000067,P29475
BE0001525,P0A7E1
BE0000960,Q12882
BE0000382,Q02127
BE0001807,P00322
BE0001616,P38489
BE0001922,P0A2Y7
BE0001961,P42593
BE0002008,Q53ZE5
BE0002066,P0AFI7
BE0002499,P71278
BE0003018,P63462
BE0003019,P30197
BE0002577,P41407
BE0003020,P56122
BE0003021,P0A3D9
BE0002710,P00323
BE0003022,P10340
BE0003023,Q8DW21
BE0003024,O34974
BE0003025,Q9WXV1
BE0003026,P50618
BE0003027,P69772
BE0003028,P20932
BE0003029,O07529
BE0003030,Q9ZK53
BE0004105,O00141
BE0003031,Q01234
BE0002576,Q9FDN7
BE0003032,Q746I8
BE0003033,P16099
BE0003034,Q9F0J6
BE0002551,Q9WZW1
BE0003035,Q51990
BE0002629,Q56691
BE0004614,O75676
BE0003036,Q51793
BE0004577,Q9NYQ3
BE0003037,Q9RYU4
BE0003038,P61949
BE0003039,P50740
BE0003040,Q60049
BE0003041,Q46604
BE0003042,Q81EW9
BE0002364,P16435
BE0003043,Q96CD2
BE0002996,O69755
BE0002849,P55038
BE0017310,Q8NFF5
BE0002364,P16435
BE0000916,P11217
BE0001739,P07477
BE0000854,P27487
BE0000693,P14902
BE0002437,Q16790
BE0003634,Q9ULX7
BE0000322,P00918
BE0001653,O43570
BE0000535,P22748
BE0000267,P00915
BE0000530,P02768
BE0003783,P00800
BE0000822,O95954
BE0002961,Q9AGP8
BE0001667,P03472
BE0001653,O43570
BE0003634,Q9ULX7
BE0002437,Q16790
BE0003628,P23280
BE0000267,P00915
BE0000535,P22748
BE0000322,P00918
BE0001723,P9WNG3
BE0000838,P12931
BE0000322,P00918
BE0001684,P23526
BE0000021,P12461
BE0000917,P62993
BE0004457,P19961
BE0000144,P13631
BE0001260,P04183
BE0000426,P22303
BE0000916,P11217
BE0000007,P06737
BE0001397,P00780
BE0004590,P78330
BE0000322,P00918
BE0004453,P04179
BE0002128,P05981
BE0000838,P12931
BE0001248,P00720
BE0000263,P29474
BE0000067,P29475
BE0000005,P35228
BE0000838,P12931
BE0001072,P24941
BE0001264,O00204
BE0009997,O75715
BE0009997,P07203
BE0009997,P18283
BE0009997,P22352
BE0009997,P59796
BE0009997,Q96SL4
BE0009997,P36969
BE0009997,Q8TED1
BE0002282,P10620
BE0010006,P08263
BE0010006,P09210
BE0010006,P09488
BE0010006,P28161
BE0010006,P21266
BE0010006,Q03013
BE0010006,P46439
BE0010006,P09211
BE0010006,P30711
BE0010006,P0CG29
BE0010006,P0CG30
BE0010006,O60760
BE0001189,P28161
BE0000648,P00390
BE0000623,P18031
BE0004639,O00142
BE0009350,Q91CQ6
BE0001260,P04183
BE0009977,P13159
BE0004335,Q7CRA4
BE0004290,Q8DR59
BE0003624,P0A3M6
BE0004644,Q8DNB6
BE0004643,Q75Y35
BE0002393,P0AD68
BE0001349,P15555
BE0003844,P60174
BE0000807,P09488
BE0000999,Q9Y275
BE0001397,P00780
BE0001009,P99999
BE0002913,P00091
BE0002793,P11712
BE0000829,P42262
BE0002838,P12488
BE0001667,P03472
BE0000876,P10253
BE0004698,Q14697
BE0004699,Q8TET4
BE0000837,O43451
BE0004457,P19961
BE0003317,P07998
BE0001344,P10724
BE0002204,P47989
BE0000939,P07858
BE0000962,Q04760
BE0000720,O14556
BE0000263,P29474
BE0000322,P00918
BE0002089,P21964
BE0001739,P07477
BE0000695,P62942
BE0001007,Q03181
BE0004584,Q16613
BE0002001,P0C278
BE0002201,Q9HBH1
BE0000050,P13716
BE0000322,P00918
BE0001015,P09038
BE0000021,P12461
BE0000952,P01009
BE0000962,Q04760
BE0001248,P00720
BE0000181,Q9NVS9
BE0002066,P0AFI7
BE0004493,P09382
BE0000951,P49888
BE0000337,P02766
BE0003380,P04637
BE0000426,P22303
BE0000487,Q07343
BE0001473,P49773
BE0001922,P0A2Y7
BE0002201,Q9HBH1
BE0000330,P00374
BE0001668,P22629
BE0000916,P11217
BE0000426,P22303
BE0001531,P27696
BE0001072,P24941
BE0000369,P35968
BE0001301,P40859
BE0001229,Q05603
BE0004467,P02144
BE0000005,P35228
BE0004477,P54819
BE0001277,P11309
BE0001680,P09960
BE0002652,Q9NQX3
BE0001009,P99999
BE0002014,P0ADA1
BE0002755,P17802
BE0002766,P26514
BE0001198,P39900
BE0002214,P00813
BE0002706,Q8RLY5
BE0001029,P60568
BE0001739,P07477
BE0003761,P17612
BE0001739,P07477
BE0000188,P07814
BE0003844,P60174
BE0003476,P01303
BE0001200,P08100
BE0002148,P48147
BE0002390,P00441
BE0002597,P37062
BE0000233,P10613
BE0000916,P11217
BE0000322,P00918
BE0004467,P02144
BE0003626,P35218
BE0002940,Q7SIE2
BE0002766,P26514
BE0003072,Q7SI98
BE0004338,P09848
BE0001102,P15309
BE0000916,P11217
BE0001014,P62937
BE0003074,P16152
BE0000270,P00797
BE0001534,P50579
BE0000468,P0A749
BE0004467,P02144
BE0001389,P95468
BE0004522,Q14643
BE0009595,Q14573
BE0009594,Q14571
BE0002654,Q99418
BE0004593,Q01082
BE0000637,P30085
BE0000409,P13196
BE0000185,P48637
BE0001226,P46072
BE0000250,P00491
BE0001745,P11310
BE0001739,P07477
BE0000960,Q12882
BE0004582,Q9NWZ5
BE0001667,P03472
BE0001680,P09960
BE0001148,P16444
BE0001018,P46059
BE0001134,Q16348
BE0000826,Q13002
BE0000346,P39086
BE0001072,P24941
BE0000890,Q00535
BE0001082,P06493
BE0000599,P12235
BE0004501,Q7Z4J2
BE0000637,P30085
BE0001379,P07822
BE0001358,P00811
BE0002639,P04746
BE0002639,P04746
BE0003753,P15085
BE0001240,P31939
BE0001739,P07477
BE0001065,P49841
BE0003404,Q96GD4
BE0000991,O14965
BE0004601,Q9UQB9
BE0009446,P49840
BE0002015,P0AD63
BE0003317,P07998
BE0003317,P07998
BE0000005,P35228
BE0000067,P29475
BE0001349,P15555
BE0001755,Q47066
BE0000779,P11473
BE0001914,P05042
BE0001029,P60568
BE0001029,P60568
BE0002227,P27708
BE0000747,P15121
BE0000622,P52895
BE0000194,P14061
BE0000008,Q13423
BE0000329,P28845
BE0000909,P35270
BE0001251,O75874
BE0000126,Q04828
BE0000067,P29475
BE0001089,P11413
BE0000330,P00374
BE0000617,P11586
BE0000592,P42330
BE0000595,P30043
BE0001185,Q08257
BE0000574,P04035
BE0000400,P00325
BE0002364,P16435
BE0001961,P42593
BE0000604,P48163
BE0002010,P0ABQ4
BE0000589,P40925
BE0000578,Q92506
BE0004352,P14550
BE0002651,P16544
BE0003121,Q9GV41
BE0002962,P21890
BE0004480,P22570
BE0002988,P58558
BE0003795,Q14914
BE0002963,P38038
BE0004353,O60218
BE0002193,P19971
BE0001969,P61497
BE0000144,P13631
BE0000194,P14061
BE0000962,Q04760
BE0000123,P03372
BE0000126,Q04828
BE0001111,Q16678
BE0000685,P04278
BE0002090,P11511
BE0000792,Q92731
BE0001042,O94956
BE0001032,P08183
BE0000785,P33527
BE0001067,Q9UNQ0
BE0000289,P08913
BE0000865,P11086
BE0001551,P28593
BE0001640,P14555
BE0002015,P0AD63
BE0002029,P0A9Z7
BE0000895,P00749
BE0000262,P35354
BE0003362,Q9NXA8
BE0000916,P11217
BE0000382,Q02127
BE0001543,P20586
BE0000623,P18031
BE0004149,P08758
BE0000994,P02788
BE0003751,P61626
BE0001072,P24941
BE0003106,P15531
BE0002639,P04746
BE0000916,P11217
BE0002207,P50750
BE0002150,P11216
BE0000007,P06737
BE0001913,P50613
BE0000890,Q00535
BE0001082,P06493
BE0002212,Q00534
BE0000767,P00533
BE0002216,P11802
BE0001072,P24941
BE0003541,P22309
BE0001067,Q9UNQ0
BE0000148,P23368
BE0004459,O75390
BE0001914,P05042
BE0000259,P15291
BE0001667,P03472
BE0001120,P07900
BE0000115,P07741
BE0001139,P19438
BE0001717,P09874
BE0003317,P07998
BE0001236,P07445
BE0002638,P08684
BE0000960,Q12882
BE0003539,Q06278
BE0002204,P47989
BE0001301,P40859
BE0000574,P04035
BE0001613,Q60099
BE0000382,Q02127
BE0000838,P12931
BE0000322,P00918
BE0002011,P0ABP8
BE0000302,P00807
BE0001358,P00811
BE0004141,P14920
BE0001668,P22629
BE0002006,P0AEK4
BE0002148,P48147
BE0001292,P25779
BE0001246,P00183
BE0000220,P16083
BE0000021,P12461
BE0000324,P04818
BE0001152,P29218
BE0000882,P22102
BE0001326,P06971
BE0001668,P22629
BE0000250,P00491
BE0000614,P07101
BE0003645,Q8TCC7
BE0001066,Q4U2R8
BE0003645,Q8TCC7
BE0000879,Q9NSA0
BE0003646,Q9Y694
BE0000960,Q12882
BE0001739,P07477
BE0003074,P16152
BE0000623,P18031
BE0000021,P12461
BE0000465,P00326
BE0000360,P08319
BE0002196,P27338
BE0000253,P80404
BE0001225,P24300
BE0003997,P04054
BE0001979,Q16881
BE0000172,P08588
BE0000694,P07550
BE0000757,Q9H015
BE0003648,O15245
BE0002365,Q13547
BE0002180,P06276
BE0002742,P96965
BE0002180,P06276
BE0002214,P00813
BE0001292,P25779
BE0001326,P06971
BE0000641,Q8TCU5
BE0000760,Q12879
BE0000417,Q13224
BE0000365,Q05586
BE0000156,Q99720
BE0003549,P20813
BE0001102,P15309
BE0001199,P06744
BE0003655,Q92959
BE0001072,P24941
BE0000530,P02768
BE0003768,Q9NZK7
BE0000530,P02768
BE0001066,Q4U2R8
BE0003997,P04054
BE0001122,O75762
BE0000939,P07858
BE0000148,P23368
BE0000838,P12931
BE0000803,P0AC13
BE0003133,Q81VW8
BE0000322,P00918
BE0001739,P07477
BE0000322,P00918
BE0000182,O76074
BE0000812,Q03013
BE0000322,P00918
BE0004038,Q51911
BE0001854,Q9NZD2
BE0000215,P37231
BE0000801,P0A953
BE0000530,P02768
BE0002090,P11511
BE0002204,P47989
BE0000962,Q04760
BE0002281,P08263
BE0002281,P08263
BE0000315,P10828
BE0000687,P10827
BE0000382,Q02127
BE0002638,P08684
BE0003644,Q14973
BE0001478,P26663
BE0000487,Q07343
BE0001133,P27815
BE0001287,Q08499
BE0001397,P00780
BE0003959,P0A0N4
BE0001739,P07477
BE0000351,P19801
BE0000907,P30044
BE0000250,P00491
BE0000407,Q00266
BE0000377,Q16836
BE0000734,Q99707
BE0000279,P0A7S3
BE0002467,P07237
BE0002677,Q9R381
BE0002566,P9WQG9
BE0002566,P9WQG9
BE0002101,P68133
BE0000814,P09211
BE0001777,Q96RI1
BE0005788,Q8TDU6
BE0009045,P12004
BE0001236,P07445
BE0002929,Q8GGK7
BE0004053,Q7Z2Z2
BE0001392,P54965
BE0004054,P25553
BE0004056,Q03736
BE0001817,P31224
BE0004055,P33517
BE0010006,P08263
BE0010006,P09210
BE0010006,P09488
BE0010006,P28161
BE0010006,P21266
BE0010006,Q03013
BE0010006,P46439
BE0010006,P09211
BE0010006,P30711
BE0010006,P0CG29
BE0010006,P0CG30
BE0010006,O60760
BE0000703,O95342
BE0003642,P46721
BE0003643,Q12908
BE0003644,Q14973
BE0000695,P62942
BE0001097,P53779
BE0001184,P15559
BE0001246,P00183
BE0000838,P12931
BE0001222,P46883
BE0003997,P04054
BE0001432,P17900
BE0000946,P02775
BE0000216,P00742
BE0001568,P62594
BE0002128,P05981
BE0001739,P07477
BE0001277,P11309
BE0002499,P71278
BE0000916,P11217
BE0001358,P00811
BE0000854,P27487
BE0001248,P00720
BE0002535,P68826
BE0002135,P07711
BE0000623,P18031
BE0001072,P24941
BE0000637,P30085
BE0000017,P23219
BE0001248,P00720
BE0000623,P18031
BE0002180,P06276
BE0000753,P00439
BE0000148,P23368
BE0000328,Q16798
BE0000337,P02766
BE0000058,P14780
BE0000021,P12461
BE0004582,Q9NWZ5
BE0004501,Q7Z4J2
BE0004434,P62312
BE0000259,P15291
BE0000814,P09211
BE0001292,P25779
BE0000252,P14679
BE0000330,P00374
BE0000322,P00918
BE0001961,P42593
BE0000647,Q01959
BE0009629,Q12809
BE0009629,Q9H252
BE0009629,Q9NS40
BE0002638,P08684
BE0003758,Q9UNI1
BE0000302,P00807
BE0000400,P00325
BE0000009,P11766
BE0000803,P0AC13
BE0003133,Q81VW8
BE0000812,Q03013
BE0000067,P29475
BE0000263,P29474
BE0003094,O43252
BE0000211,P00747
BE0002976,P9WIQ1
BE0000067,P29475
BE0000838,P12931
BE0000623,P18031
BE0001165,P14625
BE0002705,P23141
BE0001074,P16581
BE0001159,P16109
BE0001411,P04958
BE0001263,P10844
BE0001667,P03472
BE0002857,P25311
BE0001717,P09874
BE0002493,Q9HU22
BE0003317,P07998
BE0000895,P00749
BE0000286,P05089
BE0000758,P78540
BE0001241,Q10588
BE0002011,P0ABP8
BE0000270,P00797
BE0001072,P24941
BE0003043,Q96CD2
BE0000426,P22303
BE0000978,P04062
BE0000221,P12821
BE0002815,P01857
BE0002742,P96965
BE0000123,P03372
BE0000007,P06737
BE0001153,P07686
BE0001120,P07900
BE0002742,P96965
BE0002493,Q9HU22
BE0000017,P23219
BE0000017,P23219
BE0000101,P17707
BE0003392,P05067
BE0000071,Q07869
BE0000215,P37231
BE0000412,P19793
BE0000078,P28702
BE0000707,P48443
BE0000017,P23219
BE0000262,P35354
BE0005540,P36956
BE0004689,P01106
BE0002793,P11712
BE0003758,Q9UNI1
BE0001120,P07900
BE0001165,P14625
BE0000065,P10515
BE0000365,Q05586
BE0000760,Q12879
BE0000417,Q13224
BE0000346,P39086
BE0000640,P42261
BE0000829,P42262
BE0002302,P23434
BE0000065,P10515
BE0000021,P12461
BE0001409,Q9WYT0
BE0003317,P07998
BE0001344,P10724
BE0002652,Q9NQX3
BE0002742,P96965
BE0008667,Q13547
BE0008667,Q96DB2
BE0008667,Q92769
BE0008667,O15379
BE0008667,P56524
BE0008667,Q9UQL6
BE0008667,Q8WUI4
BE0008667,Q9BY41
BE0008667,Q9UKV0
BE0008667,Q969S8
BE0008667,Q9UBN7
BE0001194,P15090
BE0001646,P25774
BE0000787,P03369
BE0001684,P23526
BE0002639,P04746
BE0000440,O60669
BE0000669,P53985
BE0003382,O14757
BE0001016,Q13464
BE0004105,O00141
BE0000923,P28482
BE0000428,P31749
BE0000842,P06239
BE0003390,Q15759
BE0001019,Q16539
BE0001065,P49841
BE0009588,P05129
BE0001082,P06493
BE0003790,P45983
BE0001193,O15530
BE0003889,P41743
BE0001277,P11309
BE0000702,O00763
