ref_pk,drugbank_id,interactant_id
28534,DB08604,
16,DB08604,BE0000263
733,DB08604,BE0002006
733,DB08604,BE0000332
733,DB08604,BE0001774
733,DB08604,BE0009125
733,DB08604,BE0004347
5091,DB08604,BE0000956
28535,DB08604,BE0000132
28536,DB08604,BE0003848
28537,DB08604,BE0000215
28538,DB08604,BE0000507
28570,DB08794,BE0002240
28571,DB08794,BE0002638
28575,DB08799,
28576,DB08799,BE0000442
16,DB08799,BE0000442
28578,DB08801,
28579,DB08801,BE0000442
28580,DB08801,BE0000442
15738,DB08801,BE0000442
28581,DB08801,BE0000442
28582,DB08801,BE0000442
9638,DB08801,BE0000442
28583,DB08801,BE0000442
15078,DB08801,BE0000442
28584,DB08801,BE0000442
28585,DB08801,BE0000442
15079,DB08801,BE0000442
28586,DB08801,BE0000442
13552,DB08801,BE0000442
16,DB08801,BE0000442
28580,DB08801,BE0000560
28590,DB08804,
28591,DB08804,
28592,DB08804,
28593,DB08804,
28594,DB08804,
28595,DB08804,
28596,DB08804,
28597,DB08804,
28598,DB08804,
28599,DB08804,
28600,DB08804,
28601,DB08804,
28602,DB08804,
28603,DB08804,
28604,DB08804,
28605,DB08804,BE0000132
28606,DB08804,BE0001126
28607,DB08804,BE0004881
28607,DB08804,BE0000797
28608,DB08804,BE0000858
28609,DB08804,BE0009376
28610,DB08804,BE0002090
28611,DB08804,BE0002196
28611,DB08804,BE0002198
28593,DB08804,BE0003679
28593,DB08804,BE0003544
28593,DB08804,BE0003681
28593,DB08804,BE0003677
28593,DB08804,BE0003541
28593,DB08804,BE0003678
28595,DB08804,BE0000685
28619,DB08809,BE0003862
28620,DB08809,BE0003862
384,DB08809,BE0003862
28621,DB08809,BE0003862
28622,DB08809,BE0000819
28627,DB08813,
27873,DB08813,
28628,DB08813,
28629,DB08813,
28630,DB08813,
28631,DB08813,
28632,DB08813,
28633,DB08813,
28634,DB08813,
28635,DB08813,
28636,DB08813,
28637,DB08813,
28634,DB08813,BE0000280
27873,DB08813,BE0000280
16,DB08813,BE0000216
18723,DB08813,BE0001159
28638,DB08813,BE0001159
28639,DB08813,BE0001126
28640,DB08813,BE0001126
28639,DB08813,BE0004689
28640,DB08813,BE0004689
28641,DB08814,
28642,DB08814,
28643,DB08814,
28644,DB08814,
28645,DB08814,
28646,DB08814,
28647,DB08814,
28648,DB08814,
28649,DB08814,
28650,DB08814,
28651,DB08814,
28652,DB08814,
28653,DB08814,
28654,DB08814,
28655,DB08814,
28641,DB08814,BE0000017
28656,DB08814,BE0000017
28657,DB08814,BE0001086
28641,DB08814,BE0001086
28658,DB08814,BE0001086
28659,DB08814,BE0001086
28641,DB08814,BE0000005
28660,DB08814,BE0000005
28661,DB08814,BE0000005
28645,DB08814,BE0000005
28662,DB08814,BE0000631
28661,DB08814,BE0000631
28641,DB08814,BE0000530
24462,DB08815,
28663,DB08815,
28664,DB08815,
24462,DB08815,BE0000756
4915,DB08815,BE0000756
384,DB08815,BE0000756
24462,DB08815,BE0000451
20435,DB08815,BE0000451
384,DB08815,BE0000451
24462,DB08815,BE0000650
28665,DB08815,BE0000650
384,DB08815,BE0000650
28666,DB08815,BE0000650
24462,DB08815,BE0000291
20435,DB08815,BE0000291
384,DB08815,BE0000291
24462,DB08815,BE0000342
28663,DB08815,BE0000289
24462,DB08815,BE0002638
28667,DB08815,BE0002638
28668,DB08816,
28669,DB08816,
28670,DB08816,
28671,DB08816,
28672,DB08816,
28673,DB08816,
28674,DB08816,
28675,DB08816,BE0000110
28676,DB08816,BE0000110
28677,DB08816,BE0000110
384,DB08816,BE0000110
26709,DB08816,BE0000110
28668,DB08816,BE0002638
28673,DB08816,BE0002638
345,DB08816,BE0002638
1059,DB08816,BE0002638
28678,DB08816,BE0002362
345,DB08816,BE0002362
28673,DB08816,BE0002362
28679,DB08816,BE0003549
28679,DB08816,BE0002793
28675,DB08816,BE0002793
28669,DB08816,BE0000530
28675,DB08816,BE0001032
28673,DB08816,BE0001032
28680,DB08818,
28681,DB08818,
28682,DB08818,
28683,DB08818,
28684,DB08818,
28685,DB08818,
28686,DB08818,
28687,DB08818,
28688,DB08818,
28689,DB08818,
28690,DB08818,
28691,DB08818,
28692,DB08818,
28693,DB08818,
28694,DB08818,
28695,DB08818,
28696,DB08818,
28697,DB08818,
28698,DB08818,
28699,DB08818,
28700,DB08818,
28701,DB08818,
28702,DB08818,
28703,DB08818,
28704,DB08818,BE0001113
28705,DB08818,BE0001113
28706,DB08818,BE0001113
28681,DB08818,BE0001113
28681,DB08818,BE0001085
28707,DB08818,BE0001085
28708,DB08818,BE0004702
28681,DB08818,BE0004702
28709,DB08818,BE0004702
28681,DB08818,BE0010044
28710,DB08818,BE0010044
16,DB08818,BE0010044
28711,DB08818,BE0004512
28712,DB08818,BE0004512
28713,DB08818,BE0004606
28714,DB08818,BE0004606
28715,DB08818,BE0004930
28716,DB08818,BE0004930
28717,DB08818,BE0004933
28718,DB08818,BE0004933
28717,DB08818,BE0004935
28719,DB08818,BE0004935
28720,DB08818,BE0004940
28721,DB08818,BE0004940
28722,DB08818,BE0004940
28723,DB08818,BE0004944
28724,DB08818,BE0004944
28725,DB08818,BE0004948
28726,DB08818,BE0004948
28727,DB08818,BE0004948
28728,DB08818,BE0004948
28729,DB08818,BE0004952
28730,DB08818,BE0004952
28731,DB08818,BE0004952
28732,DB08818,BE0004942
28733,DB08818,BE0004942
28734,DB08818,BE0004943
28681,DB08818,BE0010043
28682,DB08818,BE0010043
28735,DB08818,BE0003639
28736,DB08818,BE0003639
28737,DB08818,BE0003639
28738,DB08819,
28739,DB08819,
28740,DB08819,
28741,DB08819,
28742,DB08819,
28739,DB08819,BE0000610
28743,DB08819,BE0000262
28744,DB08820,
28745,DB08820,
28746,DB08820,
28747,DB08820,
28748,DB08820,
28749,DB08820,
28750,DB08820,
28751,DB08820,
28752,DB08820,
28753,DB08820,
28754,DB08820,
28755,DB08820,
28756,DB08820,
28757,DB08820,
28758,DB08820,
28759,DB08820,
28760,DB08820,
28761,DB08820,
28762,DB08820,
28763,DB08820,
28764,DB08820,
28765,DB08820,
28766,DB08820,
28767,DB08820,
28768,DB08820,
28769,DB08820,
28752,DB08820,BE0001195
28755,DB08820,BE0001195
28770,DB08820,BE0001195
384,DB08820,BE0001195
28761,DB08820,BE0001195
28771,DB08820,BE0002638
28772,DB08820,BE0002638
28770,DB08820,BE0002638
384,DB08820,BE0002638
28761,DB08820,BE0002638
28771,DB08820,BE0002362
28772,DB08820,BE0002362
28761,DB08820,BE0002362
28759,DB08820,BE0002362
28773,DB08820,BE0002793
28770,DB08820,BE0002793
384,DB08820,BE0002793
28761,DB08820,BE0002793
28759,DB08820,BE0002793
28774,DB08820,BE0000530
28757,DB08820,BE0000530
28774,DB08820,BE0000925
28757,DB08820,BE0000925
28771,DB08820,BE0001032
28775,DB08820,BE0001032
28768,DB08820,BE0001032
28776,DB08822,
28777,DB08822,
28778,DB08822,
28779,DB08822,
28780,DB08822,
28781,DB08822,
5991,DB08822,
28782,DB08822,
17,DB08822,BE0000062
28783,DB08822,BE0000062
28776,DB08822,BE0000062
28778,DB08822,BE0000062
28781,DB08822,BE0000062
28776,DB08822,BE0002793
28781,DB08822,BE0002793
28780,DB08822,BE0002887
28780,DB08822,BE0003549
28781,DB08822,BE0000530
28780,DB08822,BE0001032
28784,DB08823,
28785,DB08823,
28786,DB08823,
28787,DB08823,
28788,DB08823,
28789,DB08823,
28790,DB08823,
28791,DB08823,
28792,DB08823,BE0002341
28793,DB08823,BE0002341
28794,DB08824,
28795,DB08824,
28796,DB08824,
16,DB08824,BE0000647
28796,DB08824,BE0000647
28797,DB08826,
28798,DB08826,
28799,DB08826,
28799,DB08826,BE0004807
28800,DB08827,
28801,DB08827,
28802,DB08827,
16,DB08827,BE0000232
28803,DB08827,BE0000232
384,DB08827,BE0000232
28802,DB08827,BE0000232
28804,DB08828,
28805,DB08828,
28806,DB08828,
28807,DB08828,
28808,DB08828,
28809,DB08828,
28810,DB08828,
28805,DB08828,BE0004659
28806,DB08828,BE0004659
28811,DB08828,BE0004659
384,DB08828,BE0004659
28812,DB08828,BE0004659
28813,DB08828,BE0004659
28809,DB08828,BE0004659
28805,DB08828,BE0002793
28814,DB08828,BE0002793
28811,DB08828,BE0002793
384,DB08828,BE0002793
28809,DB08828,BE0002793
28805,DB08828,BE0002638
28811,DB08828,BE0002638
384,DB08828,BE0002638
28809,DB08828,BE0002638
28814,DB08828,BE0002887
28814,DB08828,BE0003536
28811,DB08828,BE0003536
384,DB08828,BE0003536
28815,DB08828,BE0000530
384,DB08828,BE0000530
28809,DB08828,BE0000530
28809,DB08828,BE0000925
28814,DB08828,BE0001067
4107,DB08828,BE0001067
384,DB08828,BE0001067
28809,DB08828,BE0001067
28805,DB08828,BE0001032
28826,DB08834,
28827,DB08834,
28828,DB08834,
28829,DB08834,
28830,DB08834,
28831,DB08834,
28832,DB08834,
28063,DB08834,
28065,DB08834,
28827,DB08834,BE0008988
28833,DB08834,BE0008988
28834,DB08834,BE0004760
28834,DB08834,BE0004761
22230,DB08834,BE0003642
1068,DB08834,BE0000030
28829,DB08834,BE0004750
28829,DB08834,BE0004751
28829,DB08834,BE0000703
28891,DB08842,
28892,DB08842,
28893,DB08842,
28894,DB08842,
28895,DB08842,
28896,DB08842,
28897,DB08842,
28898,DB08842,
28899,DB08842,
28900,DB08842,
28844,DB08842,
1825,DB08842,BE0000106
28901,DB08842,BE0000106
28901,DB08842,BE0004785
2621,DB08847,BE0000536
28930,DB08860,
28931,DB08860,
4534,DB08860,
4535,DB08860,
4536,DB08860,
4537,DB08860,
2,DB08860,
4539,DB08860,
4540,DB08860,
4541,DB08860,
4542,DB08860,
4543,DB08860,
4544,DB08860,
4545,DB08860,
4546,DB08860,
4547,DB08860,
4548,DB08860,
4549,DB08860,
4553,DB08860,
4550,DB08860,
28932,DB08860,
28933,DB08860,
28934,DB08860,
18198,DB08860,
28935,DB08860,
4554,DB08860,
28936,DB08860,
4559,DB08860,
4538,DB08860,
28937,DB08860,
28938,DB08860,
28939,DB08860,
28940,DB08860,
28930,DB08860,BE0000574
28935,DB08860,BE0000574
16,DB08860,BE0000574
28940,DB08860,BE0000574
4554,DB08860,BE0000516
4553,DB08860,BE0000516
28930,DB08860,BE0003679
28935,DB08860,BE0003679
28940,DB08860,BE0003679
28930,DB08860,BE0003677
28935,DB08860,BE0003677
28940,DB08860,BE0003677
28930,DB08860,BE0002793
28935,DB08860,BE0002793
28941,DB08860,BE0002793
28930,DB08860,BE0002887
28940,DB08860,BE0002887
28940,DB08860,BE0000530
28940,DB08860,BE0000925
5661,DB08860,BE0001004
3512,DB08860,BE0001004
28935,DB08860,BE0001004
5661,DB08860,BE0003659
28935,DB08860,BE0003659
28930,DB08860,BE0001042
28935,DB08860,BE0001042
28930,DB08860,BE0003644
28935,DB08860,BE0003644
28930,DB08860,BE0001067
28930,DB08860,BE0001032
28930,DB08860,BE0001069
3466,DB08860,BE0000703
28946,DB08862,
28947,DB08862,
28948,DB08862,
28949,DB08862,
28950,DB08862,
28951,DB08862,
28952,DB08862,
28953,DB08862,
28954,DB08862,
28955,DB08862,
28956,DB08862,
28957,DB08862,
28958,DB08862,
28959,DB08862,
28960,DB08862,
28961,DB08862,
28962,DB08862,
28963,DB08862,
28964,DB08862,
28965,DB08862,
28966,DB08862,
28967,DB08862,
28968,DB08862,
28969,DB08862,
28948,DB08862,BE0000402
28960,DB08862,BE0000036
28960,DB08862,BE0001062
28960,DB08862,BE0000953
28960,DB08862,BE0000872
28970,DB08862,BE0003659
4220,DB08862,BE0001004
4220,DB08862,BE0001042
28971,DB08864,
28972,DB08864,
28973,DB08864,
28974,DB08864,
28975,DB08864,
28976,DB08864,
28977,DB08864,
28978,DB08864,
28979,DB08864,
28980,DB08864,
28981,DB08864,
28982,DB08864,
28983,DB08864,
28984,DB08864,BE0004136
4447,DB08864,BE0004136
28978,DB08864,BE0004136
28979,DB08864,BE0004136
16,DB08864,BE0000177
16,DB08864,BE0002050
28985,DB08864,BE0000956
28986,DB08864,BE0002638
28987,DB08864,BE0002638
384,DB08864,BE0002638
28979,DB08864,BE0002638
28978,DB08864,BE0002638
28988,DB08864,BE0002638
28986,DB08864,BE0003536
28989,DB08864,BE0003536
28987,DB08864,BE0003536
384,DB08864,BE0003536
28978,DB08864,BE0003536
28990,DB08864,BE0003536
28986,DB08864,BE0003549
28986,DB08864,BE0002363
28987,DB08864,BE0002363
384,DB08864,BE0002363
28978,DB08864,BE0002363
28987,DB08864,BE0002793
384,DB08864,BE0002793
28978,DB08864,BE0002793
28978,DB08864,BE0002887
28978,DB08864,BE0003533
28979,DB08864,BE0000530
28978,DB08864,BE0000530
28986,DB08864,BE0001032
28986,DB08864,BE0001067
4107,DB08864,BE0001067
384,DB08864,BE0001067
28986,DB08864,BE0001004
28986,DB08864,BE0003659
28991,DB08865,
28992,DB08865,
28993,DB08865,
28994,DB08865,
28995,DB08865,
28996,DB08865,
28992,DB08865,BE0000359
28994,DB08865,BE0000359
28992,DB08865,BE0000915
733,DB08865,BE0000915
28994,DB08865,BE0000915
28994,DB08865,BE0009534
28994,DB08865,BE0009490
28991,DB08865,BE0002638
6201,DB08865,BE0002638
28994,DB08865,BE0002638
28991,DB08865,BE0002362
6201,DB08865,BE0002362
28994,DB08865,BE0002362
28994,DB08865,BE0003549
6201,DB08865,BE0004866
28994,DB08865,BE0004866
28995,DB08865,BE0000530
28995,DB08865,BE0004879
28997,DB08865,BE0001032
28994,DB08865,BE0001032
28998,DB08867,
28999,DB08867,
29000,DB08867,
29001,DB08867,
7293,DB08867,
7295,DB08867,
29002,DB08867,
14700,DB08867,
29003,DB08867,
7275,DB08867,
29004,DB08867,
29005,DB08867,
29006,DB08867,
29007,DB08867,
29008,DB08867,
29009,DB08867,
29010,DB08867,
29000,DB08867,BE0000557
16,DB08867,BE0000557
29011,DB08867,BE0000557
384,DB08867,BE0000557
29000,DB08867,BE0000794
29000,DB08867,BE0000132
29000,DB08867,BE0002638
29012,DB08867,BE0002638
29001,DB08867,BE0002433
29013,DB08867,BE0002433
29014,DB08867,BE0002433
29015,DB08868,
29016,DB08868,
29017,DB08868,
29018,DB08868,
29019,DB08868,
29020,DB08868,
29021,DB08868,
29022,DB08868,
29023,DB08868,
29024,DB08868,
29025,DB08868,
29026,DB08868,
29027,DB08868,
29028,DB08868,
29029,DB08868,
29030,DB08868,
29031,DB08868,BE0002432
29032,DB08868,BE0002432
29033,DB08868,BE0002432
384,DB08868,BE0002432
29034,DB08868,BE0002432
29026,DB08868,BE0002432
29019,DB08868,BE0008652
16,DB08868,BE0008652
29033,DB08868,BE0008652
384,DB08868,BE0008652
29035,DB08868,BE0008652
29026,DB08868,BE0008652
29019,DB08868,BE0009881
29033,DB08868,BE0009881
384,DB08868,BE0009881
29034,DB08868,BE0009881
29026,DB08868,BE0009881
16,DB08868,BE0004728
16,DB08868,BE0000581
29036,DB08868,BE0002365
29037,DB08868,BE0002365
29038,DB08868,BE0002365
29019,DB08868,BE0009882
29033,DB08868,BE0009882
384,DB08868,BE0009882
29034,DB08868,BE0009882
29026,DB08868,BE0009882
29039,DB08868,BE0004728
29040,DB08868,BE0004728
29041,DB08868,BE0004728
29026,DB08868,BE0004728
29042,DB08868,BE0003533
29029,DB08868,BE0003533
29043,DB08868,BE0004727
29026,DB08868,BE0004727
29044,DB08868,BE0000884
29044,DB08868,BE0001115
29045,DB08868,BE0001032
29046,DB08868,BE0001032
29047,DB08868,BE0000785
29046,DB08868,BE0000785
29048,DB08869,
29049,DB08869,
29050,DB08869,
29051,DB08869,
29052,DB08869,
29053,DB08869,
29054,DB08869,
29048,DB08869,BE0000625
29055,DB08870,
29056,DB08870,
29057,DB08870,
29058,DB08870,
29059,DB08870,
29060,DB08870,
29061,DB08870,
29062,DB08870,
29063,DB08870,
29064,DB08870,
29065,DB08870,
29066,DB08870,
29067,DB08870,
29055,DB08870,BE0003479
682,DB08870,BE0003479
29065,DB08870,BE0003479
29063,DB08870,BE0002638
29066,DB08870,BE0002369
29068,DB08871,
29069,DB08871,
29070,DB08871,
29071,DB08871,
29072,DB08871,BE0000026
29073,DB08872,
25753,DB08872,
29074,DB08872,
29075,DB08872,BE0000691
29075,DB08872,BE0002396
16,DB08872,BE0000094
29073,DB08872,BE0004708
29073,DB08872,BE0000094
29076,DB08873,
29077,DB08873,
29078,DB08873,
29079,DB08873,
106,DB08873,
107,DB08873,
108,DB08873,
29080,DB08873,BE0004701
16,DB08873,BE0003427
29076,DB08873,BE0002638
29081,DB08873,BE0002638
29082,DB08873,BE0002638
29083,DB08873,BE0002638
1059,DB08873,BE0002638
29084,DB08873,BE0002638
29076,DB08873,BE0002362
29085,DB08873,BE0002362
29076,DB08873,BE0001032
29086,DB08874,
29087,DB08874,
29088,DB08874,
29089,DB08874,
29090,DB08874,
29091,DB08874,
29092,DB08874,
29093,DB08874,
29094,DB08874,
29095,DB08874,
29096,DB08874,
29097,DB08874,BE0004732
29089,DB08874,BE0004732
29086,DB08874,BE0004732
12094,DB08874,BE0002638
29087,DB08874,BE0001032
29095,DB08874,BE0001032
29098,DB08875,
29099,DB08875,
29100,DB08875,
29101,DB08875,
29102,DB08875,
29103,DB08875,
29104,DB08875,
29105,DB08875,
29106,DB08875,
29107,DB08875,
29108,DB08875,BE0000915
29109,DB08875,BE0000915
29110,DB08875,BE0000915
384,DB08875,BE0000915
29108,DB08875,BE0002411
29111,DB08875,BE0002411
384,DB08875,BE0002411
29108,DB08875,BE0000369
29109,DB08875,BE0000369
20846,DB08875,BE0000369
384,DB08875,BE0000369
29104,DB08875,BE0000029
29104,DB08875,BE0000023
29104,DB08875,BE0000453
29104,DB08875,BE0000147
29104,DB08875,BE0009412
29104,DB08875,BE0009534
29104,DB08875,BE0009404
29104,DB08875,BE0004271
29104,DB08875,BE0003379
29112,DB08875,BE0002638
29113,DB08875,BE0002638
29114,DB08875,BE0002793
29102,DB08875,BE0002887
29115,DB08876,
29116,DB08876,
29117,DB08876,BE0004806
29118,DB08876,BE0004806
29119,DB08877,
29120,DB08877,
29121,DB08877,
29122,DB08877,
29123,DB08877,
29124,DB08877,
29125,DB08877,
29126,DB08877,
29127,DB08877,
29128,DB08877,
29129,DB08877,
29130,DB08877,
29131,DB08877,
29132,DB08877,
29133,DB08877,
29134,DB08877,
29135,DB08877,
29136,DB08877,
29137,DB08877,
29138,DB08877,
29139,DB08877,
29140,DB08877,
29141,DB08877,
29142,DB08877,
29119,DB08877,BE0002408
29120,DB08877,BE0002408
29122,DB08877,BE0002408
29119,DB08877,BE0004145
29120,DB08877,BE0004145
29122,DB08877,BE0004145
29120,DB08877,BE0003493
29122,DB08877,BE0003493
29122,DB08877,BE0004146
29120,DB08877,BE0004146
16,DB08877,BE0000717
29120,DB08877,BE0002638
29121,DB08877,BE0002638
29123,DB08877,BE0002638
29134,DB08877,BE0002638
29143,DB08877,BE0002793
29134,DB08877,BE0002793
29134,DB08877,BE0000530
29144,DB08878,
29145,DB08878,
29146,DB08878,
29147,DB08878,
29148,DB08878,
16,DB08878,BE0002201
29149,DB08878,BE0000330
29150,DB08878,BE0000330
29147,DB08878,BE0001048
29151,DB08879,
29152,DB08879,
29153,DB08879,
29154,DB08879,
29155,DB08879,
29156,DB08879,
29157,DB08879,
29158,DB08879,
29159,DB08879,
29155,DB08879,BE0000999
29157,DB08879,BE0000999
29160,DB08880,
29161,DB08880,
29162,DB08880,
16,DB08880,BE0000612
16,DB08880,BE0000574
29163,DB08880,BE0000382
29164,DB08880,BE0000382
29165,DB08880,BE0000382
384,DB08880,BE0000382
29166,DB08880,BE0000382
29167,DB08880,BE0002433
29168,DB08880,BE0002433
18464,DB08880,BE0001067
29169,DB08881,
29170,DB08881,
29171,DB08881,
29172,DB08881,
29173,DB08881,
29174,DB08881,
29175,DB08881,
29176,DB08881,
29177,DB08881,
29178,DB08881,
29169,DB08881,BE0000634
29179,DB08881,BE0000634
384,DB08881,BE0000634
29180,DB08881,BE0000634
23128,DB08881,BE0000634
29169,DB08881,BE0002433
29169,DB08881,BE0002363
29169,DB08881,BE0002638
29181,DB08881,BE0002887
29182,DB08881,BE0003549
29183,DB08881,BE0000785
29183,DB08881,BE0001067
29184,DB08881,BE0001067
29185,DB08882,
29186,DB08882,
29187,DB08882,
29188,DB08882,
29189,DB08882,
6532,DB08882,
29190,DB08882,
29185,DB08882,BE0000854
20725,DB08882,BE0000854
20726,DB08882,BE0000854
16,DB08882,BE0000854
29191,DB08882,BE0000854
384,DB08882,BE0000854
26682,DB08882,BE0000854
29192,DB08882,BE0000854
29193,DB08882,BE0000854
29186,DB08882,BE0002638
29187,DB08882,BE0001032
29187,DB08882,BE0003648
29187,DB08882,BE0003647
29194,DB08882,BE0003647
29187,DB08882,BE0003650
29195,DB08883,
29196,DB08883,
29195,DB08883,BE0000640
29197,DB08883,BE0000640
384,DB08883,BE0000640
16,DB08883,BE0000830
16,DB08883,BE0000831
29198,DB08883,BE0000831
384,DB08883,BE0000831
16,DB08883,BE0000829
29199,DB08883,BE0002638
29200,DB08883,BE0002638
29200,DB08883,BE0002362
29201,DB08883,BE0002433
29202,DB08883,BE0002433
29200,DB08883,BE0003549
29203,DB08884,
29204,DB08884,
29205,DB08884,
29206,DB08884,
29207,DB08884,
29203,DB08884,BE0001069
29203,DB08884,BE0001061
29203,DB08884,BE0001188
29208,DB08884,BE0001004
29208,DB08884,BE0003659
29209,DB08885,
29210,DB08885,
29211,DB08885,
29212,DB08885,
29213,DB08885,
29214,DB08885,
29215,DB08885,
29216,DB08885,
29217,DB08885,
29218,DB08885,
29219,DB08885,
29220,DB08885,
29221,DB08885,
29222,DB08885,
29223,DB08885,
29224,DB08885,
29225,DB08885,
29226,DB08885,
29227,DB08885,BE0000163
29217,DB08885,BE0000163
29227,DB08885,BE0003148
29217,DB08885,BE0003148
29227,DB08885,BE0004736
29228,DB08886,
29229,DB08886,
29230,DB08886,
29231,DB08886,
29232,DB08886,
29233,DB08886,
29234,DB08886,
29235,DB08886,
29236,DB08887,
29237,DB08887,
29238,DB08888,BE0001180
29239,DB08889,
29240,DB08889,
29241,DB08889,
29242,DB08889,
29239,DB08889,BE0002348
29240,DB08889,BE0004739
29240,DB08889,BE0002347
29240,DB08889,BE0004737
29240,DB08889,BE0002349
29240,DB08889,BE0004738
29243,DB08890,
29244,DB08890,
29245,DB08890,
29246,DB08890,
29247,DB08890,
29248,DB08890,
29249,DB08890,
29250,DB08890,
29251,DB08890,
29252,DB08890,
29243,DB08890,BE0003502
29245,DB08890,BE0003502
29249,DB08890,BE0003502
29258,DB08893,
29259,DB08893,
29260,DB08893,
29261,DB08893,
29262,DB08893,
29263,DB08893,
29264,DB08893,
29265,DB08893,
29259,DB08893,BE0001012
29263,DB08893,BE0001012
29263,DB08893,BE0000172
29266,DB08893,BE0002638
29267,DB08893,BE0002638
29266,DB08893,BE0002363
29267,DB08893,BE0002363
1059,DB08893,BE0002363
29267,DB08893,BE0002180
29263,DB08893,BE0002180
29262,DB08893,BE0003679
29262,DB08893,BE0003677
29262,DB08893,BE0003682
29263,DB08893,BE0000530
29263,DB08893,BE0000925
29268,DB08893,BE0001032
29268,DB08893,BE0003642
29263,DB08893,BE0003648
29263,DB08893,BE0003647
29263,DB08893,BE0003650
29269,DB08894,
29270,DB08894,
29271,DB08894,
29271,DB08894,BE0000654
29272,DB08895,
29273,DB08895,
29274,DB08895,
29275,DB08895,
29276,DB08895,
733,DB08895,BE0004145
733,DB08895,BE0002408
733,DB08895,BE0003493
733,DB08895,BE0004146
29277,DB08896,
29278,DB08896,
29279,DB08896,BE0000029
384,DB08896,BE0000029
29278,DB08896,BE0000029
22797,DB08896,BE0000369
384,DB08896,BE0000369
29278,DB08896,BE0000369
29278,DB08896,BE0000023
11588,DB08896,BE0000453
384,DB08896,BE0000453
29278,DB08896,BE0000453
29278,DB08896,BE0000852
29279,DB08896,BE0000205
384,DB08896,BE0000205
29278,DB08896,BE0000205
29279,DB08896,BE0002131
384,DB08896,BE0002131
29278,DB08896,BE0002131
29278,DB08896,BE0000748
29279,DB08896,BE0003379
384,DB08896,BE0003379
29278,DB08896,BE0003379
29278,DB08896,BE0004741
29278,DB08896,BE0001039
20611,DB08896,BE0000841
384,DB08896,BE0000841
29278,DB08896,BE0000841
29279,DB08896,BE0000036
384,DB08896,BE0000036
29278,DB08896,BE0000036
29279,DB08896,BE0000634
384,DB08896,BE0000634
29278,DB08896,BE0000634
29278,DB08896,BE0003390
29278,DB08896,BE0004742
29278,DB08896,BE0000014
7971,DB08896,BE0002411
384,DB08896,BE0002411
29278,DB08896,BE0002411
29278,DB08896,BE0000853
29280,DB08896,BE0002638
29278,DB08896,BE0003538
29280,DB08896,BE0003538
29278,DB08896,BE0002887
29278,DB08896,BE0002793
29281,DB08896,BE0003549
29280,DB08896,BE0003541
29278,DB08896,BE0003536
29277,DB08896,BE0001032
4107,DB08896,BE0001067
384,DB08896,BE0001067
24723,DB08897,
29282,DB08897,
29283,DB08897,
29284,DB08897,
29285,DB08897,BE0000092
29285,DB08897,BE0000560
29285,DB08897,BE0000405
29285,DB08897,BE0000247
16,DB08897,BE0000045
29285,DB08897,BE0000045
29282,DB08897,BE0002180
29284,DB08897,BE0002180
10568,DB08898,
29286,DB08898,
29287,DB08898,
29288,DB08898,
29289,DB08898,
29290,DB08898,
29291,DB08899,
29292,DB08899,
29293,DB08899,
29294,DB08899,
29295,DB08899,
29296,DB08899,
29297,DB08899,
29298,DB08899,
29299,DB08899,
29300,DB08899,
29301,DB08899,
29302,DB08899,
29303,DB08899,
29304,DB08899,
29305,DB08899,
29306,DB08899,BE0000132
384,DB08899,BE0000132
29307,DB08899,BE0000132
29308,DB08899,BE0000132
29309,DB08899,BE0000132
29299,DB08899,BE0000132
3937,DB08899,BE0002887
29310,DB08899,BE0002887
345,DB08899,BE0002887
29299,DB08899,BE0002887
29311,DB08899,BE0002638
10513,DB08899,BE0002638
29301,DB08899,BE0002638
345,DB08899,BE0002638
1059,DB08899,BE0002638
29312,DB08899,BE0002793
345,DB08899,BE0002793
1059,DB08899,BE0002793
29299,DB08899,BE0002793
29313,DB08899,BE0002793
29314,DB08899,BE0002793
29311,DB08899,BE0003536
345,DB08899,BE0003536
1059,DB08899,BE0003536
29299,DB08899,BE0003536
29315,DB08899,BE0003536
29316,DB08899,BE0003549
29310,DB08899,BE0003549
29299,DB08899,BE0003549
29317,DB08899,BE0003549
10513,DB08899,BE0002362
345,DB08899,BE0002362
1059,DB08899,BE0002362
29300,DB08899,BE0002362
29318,DB08899,BE0002362
29299,DB08899,BE0000530
29310,DB08899,BE0001032
29299,DB08899,BE0001032
29319,DB08900,
29320,DB08900,
29321,DB08900,
29322,DB08900,
29319,DB08900,BE0002134
11580,DB08901,
29323,DB08901,
29324,DB08901,BE0000014
11605,DB08901,BE0000014
384,DB08901,BE0000014
29325,DB08901,BE0000014
29324,DB08901,BE0004743
29326,DB08901,BE0000453
11588,DB08901,BE0000453
384,DB08901,BE0000453
29327,DB08901,BE0002411
29328,DB08901,BE0002411
384,DB08901,BE0002411
29327,DB08901,BE0003379
29329,DB08901,BE0000147
20846,DB08901,BE0000147
384,DB08901,BE0000147
29330,DB08901,BE0002131
29331,DB08901,BE0002131
29332,DB08901,BE0002131
384,DB08901,BE0002131
29331,DB08901,BE0000748
29328,DB08901,BE0000748
384,DB08901,BE0000748
29331,DB08901,BE0002133
29328,DB08901,BE0002133
384,DB08901,BE0002133
29331,DB08901,BE0001203
29328,DB08901,BE0001203
384,DB08901,BE0001203
29333,DB08901,BE0000842
29334,DB08901,BE0000842
384,DB08901,BE0000842
29335,DB08901,BE0000838
