drugbank_id,form,route,strength
DB11256,"Capsule; kit; tablet, coated",Oral,
DB11256,Kit,Oral,
DB11256,"Kit; tablet, film coated",Oral,
DB11256,Liquid,Oral,
DB11256,Powder,Oral,
DB11256,Powder,Oral; Topical,
DB11256,Solution / drops,Oral,
DB11256,Suspension / drops,Oral,
DB11256,Tablet,Oral,
DB11256,Tablet,Oral,15 mg/1
DB11256,Tablet,Oral,7.5 mg/1
DB11256,"Tablet, chewable",Oral,
DB11256,"Tablet, coated",Oral,
DB11256,"Tablet, coated",Oral,15 mg/1
DB11256,"Tablet, coated",Oral,7.5 mg/1
DB11256,"Tablet, film coated",Oral,
DB11257,Gel,Cutaneous,
DB11257,Gel,Dental,9 mg/1g
DB11257,"Injection, solution, concentrate",Intravenous,
DB11257,Solution,Oral,
DB11257,Suspension / drops,Oral,
DB11257,Tablet,Oral,
DB11257,"Tablet, chewable",Oral,
DB11259,Cream,Topical,0.055 mL/100mL
DB11259,Cream,Topical,0.1 mL/100mL
DB11259,Cream,Topical,0.10 g/100g
DB11259,Cream,Topical,0.11 mL/100mL
DB11259,Lotion,Topical,0.1 mL/100mL
DB11260,Cream,Topical,
DB11260,Cream,Topical,0.1 mL/100mL
DB11260,Cream,Topical,0.11 mL/100mL
DB11260,Liquid,Topical,
DB11262,Cream,Cutaneous; Topical,
DB11262,Cream,Topical,
DB11262,Emulsion,Topical,
DB11262,Gel,Topical,
DB11262,Lotion,Topical,
DB11262,Powder,Topical,
DB11262,Spray,Topical,
DB11263,Cream,Topical,
DB11263,Cream,Topical,0.21 mL/100mL
DB11263,Cream,Topical,0.22 1/100mL
DB11263,Cream,Topical,0.22 mL/100mL
DB11264,Capsule,Oral,
DB11264,Capsule; liquid,Oral,
DB11264,Liquid,Intramuscular; Intravenous; Subcutaneous,
DB11264,Liquid,Oral,
DB11264,Liquid; tablet,Oral,
DB11264,Paste,Dental,
DB11264,"Paste, dentifrice",Topical,
DB11264,Tablet,Oral,
DB11265,Paste,Dental,
DB11266,Liquid,Topical,0.3 g/100mL
DB11266,Liquid,Topical,2 g/100mL
DB11266,Paste,Cutaneous,
DB11266,Paste,Dental,
DB11266,Powder,Topical,
DB11266,Soap,Topical,2 g/100g
DB11266,Tablet,Cutaneous,1.2 mg/6mg
DB11267,Cream,Topical,
DB11268,Cream,Topical,0.032 mL/100mL
DB11268,Emulsion,Topical,0.0315 mL/100mL
DB11269,Cream,Cutaneous; Topical,
DB11269,Cream,Topical,
DB11269,Elixir,Topical,
DB11269,Gel,Topical,
DB11269,Lotion,Topical,
DB11269,Stick,Topical,
DB11271,Cream,Topical,
DB11271,Stick,Topical,
DB11272,Cream,Topical,0.1 mL/100mL
DB11273,Tablet,Oral,
DB11273,"Tablet, orally disintegrating",Oral,
DB11274,Tablet,Oral,
DB11274,Tablet,Oral,20 MG
DB11274,Tablet,Oral,40 MG
DB11274,"Tablet, orally disintegrating",Oral,
DB11275,Tablet,Oral,
DB11276,Liquid,Nasal,
DB11276,Liquid,Topical,5 mg/100mL
DB11276,Paste,Topical,
DB11276,Solution,Oral,
DB11278,Capsule,Oral,
DB11278,Liquid,Oral,
DB11279,Liquid,Topical,
DB11279,Solution,Topical,
DB11279,Swab,Topical,
DB11281,Ointment,Topical,
DB11281,Powder,Oral,
DB11281,Suppository,Rectal,
DB11281,Suspension,,
DB11282,Aerosol,Topical,9 g/100mL
DB11282,Liquid,Topical,10 g/100mL
DB11282,Lotion,Topical,
DB11283,Injection,Intravenous,
DB11284,Injection,Intravenous,
DB11285,Cream,Topical,
DB11286,"Aerosol, spray",Topical,1.13 g/113g
DB11286,Cream,Topical,
DB11286,Cream,Topical,0.001 mg/1g
DB11286,Cream,Topical,0.003 g/55g
DB11286,Cream,Topical,0.005 g/1g
DB11286,Cream,Topical,0.005 kg/1kg
DB11286,Cream,Topical,0.01 g/1g
DB11286,Cream,Topical,0.01 g/1mL
DB11286,Cream,Topical,0.015 g/150g
DB11286,Cream,Topical,0.02 g/1g
DB11286,Cream,Topical,0.0287 g/1g
DB11286,Cream,Topical,0.03 g/1g
DB11286,Cream,Topical,0.1 mg/1g
DB11286,Cream,Topical,0.2 mg/1mL
DB11286,Cream,Topical,0.24 g/1mL
DB11286,Cream,Topical,0.5 g/100g
DB11286,Cream,Topical,1 mg/1mL
DB11286,Cream,Topical,1 mg/1g
DB11286,Cream,Topical,1 g/100g
DB11286,Cream,Topical,1 mg/100mg
DB11286,Cream,Topical,1 mg/1mg
DB11286,Cream,Topical,1 g/130mL
DB11286,Cream,Topical,1 g/100mL
DB11286,Cream,Topical,1.0 g/100mL
DB11286,Cream,Topical,1.0 g/100g
DB11286,Cream,Topical,1.2 g/120g
DB11286,Cream,Topical,1.25 g/125g
DB11286,Cream,Topical,1.25 g/100mL
DB11286,Cream,Topical,1.3 g/100g
DB11286,Cream,Topical,1.5 g/100mL
DB11286,Cream,Topical,1.5 g/100g
DB11286,Cream,Topical,10 mg/1mL
DB11286,Cream,Topical,10 g/1mL
DB11286,Cream,Topical,10 mg/1g
DB11286,Cream,Topical,10.0 mg/1g
DB11286,Cream,Topical,10.3 mg/1g
DB11286,Cream,Topical,10.4 mg/1g
DB11286,Cream,Topical,10.4 kg/1g
DB11286,Cream,Topical,11.62 g/1g
DB11286,Cream,Topical,15 mg/1mL
DB11286,Cream,Topical,2 g/100g
DB11286,Cream,Topical,2 mg/1g
DB11286,Cream,Topical,2 g/100mL
DB11286,Cream,Topical,2.3 g/113.2g
DB11286,Cream,Topical,2.5 g/100g
DB11286,Cream,Topical,20 mg/1mL
DB11286,Cream,Topical,20 mg/1g
DB11286,Cream,Topical,25 mg/1g
DB11286,Cream,Topical,4.52 g/226g
DB11286,Cream,Topical,5 g/100g
DB11286,Cream,Topical,5 mg/1g
DB11286,Cream,Topical,50 mg/1g
DB11286,Cream,Topical,8 mg/1mL
DB11286,Cream,Topical,8 mg/1g
DB11286,Cream,Topical,8.0 mg/1g
DB11286,Cream; kit; powder,Topical,
DB11286,Gel,Topical,0.5 g/100mL
DB11286,Gel,Topical,1.3 g/100g
DB11286,Gel,Topical,10 mg/1mL
DB11286,Gel,Topical,2 g/100mL
DB11286,Gel,Topical,2.5 mg/1mL
DB11286,Gel,Topical,20 mg/1g
DB11286,Gel,Topical,5 mg/1mL
DB11286,"Granule, effervescent",Topical,1 g/1g
DB11286,Jelly,Topical,0.0485 g/50g
DB11286,Kit,Topical,
DB11286,Kit,Topical,1 mg/100mL
DB11286,Kit,Topical,10 mg/1mL
DB11286,Liquid,Topical,
DB11286,Liquid,Topical,0.0001 g/100mL
DB11286,Liquid,Topical,10 mg/1mL
DB11286,Lotion,Topical,
DB11286,Lotion,Topical,0.001 mL/1mL
DB11286,Lotion,Topical,0.02 g/1g
DB11286,Lotion,Topical,0.175 mg/1mL
DB11286,Lotion,Topical,0.4 g/100g
DB11286,Lotion,Topical,1 g/100g
DB11286,Lotion,Topical,1 g/100mL
DB11286,Lotion,Topical,1.0 g/100mL
DB11286,Lotion,Topical,1.0 g/100g
DB11286,Lotion,Topical,1.5 g/100g
DB11286,Lotion,Topical,1.8 g/100mL
DB11286,Lotion,Topical,10 mg/1g
DB11286,Lotion,Topical,10 g/17g
DB11286,Lotion,Topical,10 mg/1mL
DB11286,Lotion,Topical,2 g/100g
DB11286,Lotion,Topical,2 g/100mL
DB11286,Lotion,Topical,20 mg/1mL
DB11286,Lotion,Topical,20 mg/1g
DB11286,Lotion,Topical,3 g/50g
DB11286,Lotion,Topical,50 mg/1g
DB11286,Lotion / shampoo,Topical,10 mg/1mL
DB11286,Lotion / shampoo,Topical,15 mg/1mL
DB11286,Oil,Topical,10 mg/1mL
DB11286,Ointment,Topical,
DB11286,Ointment,Topical,.02 g/1g
DB11286,Ointment,Topical,.1 g/100g
DB11286,Ointment,Topical,0.008 g/1g
DB11286,Ointment,Topical,0.1 g/100g
DB11286,Ointment,Topical,0.2 g/1g
DB11286,Ointment,Topical,0.57 g/57g
DB11286,Ointment,Topical,1 g/100g
DB11286,Ointment,Topical,10 mg/1g
DB11286,Ointment,Topical,10 mg/1mL
DB11286,Ointment,Topical,10 mg/11g
DB11286,Ointment,Topical,2 g/100mL
DB11286,Ointment,Topical,2 g/100g
DB11286,Ointment,Topical,3 g/100g
DB11286,Ointment,Topical,5 g/100g
DB11286,Powder,Topical,
DB11286,Powder,Topical,1 g/1g
DB11286,Powder,Topical,1.25 g/100g
DB11286,Powder,Topical,1000 mg/1g
DB11286,Powder,Topical,43 mg/1g
DB11286,Powder,Topical,430 mg/1g
DB11286,"Powder, for solution",Topical,1000 mg/1g
DB11286,Salve,Topical,
DB11286,Shampoo,Cutaneous,0.004 mL/400mL
DB11286,Shampoo,Topical,0.025 g/360g
DB11286,Shampoo,Topical,1 g/100mL
DB11286,Shampoo,Topical,15 mg/1mL
DB11286,Shampoo,Topical,2 g/100g
DB11286,Soap,Topical,
DB11286,Soap,Topical,0.007 g/31
DB11286,Soap,Topical,0.6 g/100g
DB11286,Soap,Topical,1.205 g/1
DB11286,Solution,Cutaneous,0.0008 mL/80mL
DB11286,Solution,Topical,0.00007 mg/101
DB11286,Solution,Topical,0.0007 mg/10mL
DB11286,Solution,Topical,0.003 mg/55mL
DB11286,Solution,Topical,0.8 g/40g
DB11286,Solution,Topical,2.99 g/70mL
DB11286,Solution,Topical,5 g/100mL
DB11286,Spray,Topical,1 g/100mL
DB11286,Stick,Topical,0.0003 g/5g
DB11286,Stick,Topical,0.0003 g/4.25g
DB11286,Stick,Topical,0.112 g/14g
DB11286,Stick,Topical,1.7 g/17g
DB11286,Stick,Topical,10 g/100g
DB11286,Stick,Topical,100 mg/1g
DB11286,Stick,Topical,2 g/100g
DB11288,Capsule,Oral,
DB11288,"Capsule, gelatin coated",Oral,
DB11288,Cream,Cutaneous,3 g/20g
DB11288,Dressing,Cutaneous,
DB11288,Inhalant,Respiratory (inhalation),2 %w/v
DB11288,Liquid,Dental,
DB11288,Liquid,Topical,
DB11288,Ointment,Cutaneous,
DB11288,Ointment,Topical,
DB11288,Patch,Topical,
DB11288,Patch,Topical,1 g/1001
DB11288,Patch,Topical,12 g/1001
DB11288,Patch,Topical,15 g/1001
DB11288,Plaster,,
DB11288,Plaster,Topical,
DB11288,Plaster,Transdermal,
DB11288,Plaster; swab,Topical,
DB11288,Solution,Oral,
DB11288,Spray,Topical,
DB11291,Cream,Topical,
DB11291,Gel,Topical,
DB11293,Liquid,Topical,0.01 g/100mL
DB11293,Oil,Topical,91.22 g/100mL
DB11294,"Injection, solution",Intradermal,12.7 ug/1mL
DB11298,Patch,Topical,
DB11298,Solution,Topical,0.48 mg/101
DB11299,Cream,Topical,
DB11299,Cream,Topical,1.53 g/153g
DB11300,"Kit; powder, for solution",Topical,20000 [iU]/20mL
DB11300,"Kit; powder, for solution",Topical,5000 [iU]/5mL
DB11300,Kit; solution,,
DB11300,Patch,Topical,
DB11300,Powder,Soft tissue,
DB11300,Powder,Topical,
DB11300,Powder,Topical,1000 unit / vial
DB11300,Powder,Topical,10000 unit / vial
DB11300,"Powder, for solution",Topical,
DB11300,"Powder, for solution",Topical,5000 unit / vial
DB11300,Solution,,
DB11300,Solution,Topical,
DB11300,Solution,Topical,3000 KIU/ml
DB11300,Sponge,Topical,
DB11301,Liquid,Topical,15 g/100mL
DB11302,Liquid,Topical,2 g/100mL
DB11304,Cloth,Cutaneous,0.3 g/1001
DB11304,Cloth,Extracorporeal,
DB11304,Cloth,Topical,
DB11304,Cloth,Topical,1 mg/1
DB11304,Dressing,Topical,
DB11304,Gel,Topical,
DB11304,Jelly,Topical,
DB11304,Liquid,Topical,
DB11304,Liquid,Topical,1.5 mg/100mL
DB11304,Liquid,Topical,1.7 %
DB11304,Patch,Topical,
DB11304,Shampoo,Topical,1.7 %
DB11304,Soap,Topical,2.5 %
DB11304,Solution,Topical,
DB11304,Spray,Topical,
DB11304,Swab,Topical,
DB11309,Solution,Topical,
DB11311,Injection,Intravenous,
DB11311,"Injection, powder, for solution",Intravenous,
DB11311,"Injection, powder, for solution",Intravenous drip,520 IU/vial
DB11311,"Injection, powder, for solution",Parenteral,
DB11311,"Injection, powder, lyophilized, for solution; kit",Intravenous,
DB11311,"Kit; powder, for solution",Intravenous,
DB11311,"Powder, for solution",Intravenous,
DB11311,"Powder, for solution",Parenteral,
DB11311,Solution,Intravenous,
DB11312,,Intravenous,1000 IU
DB11312,,Intravenous,500 IU
DB11312,Injection,Intravenous,
DB11312,"Injection, powder, for solution",Intravenous,
DB11312,"Injection, powder, for solution",Intravenous drip,520 IU/vial
DB11312,"Injection, powder, for solution",Intravenous; Subcutaneous,1000 IU
DB11312,"Injection, powder, for solution",Intravenous; Subcutaneous,500 IU
DB11312,"Injection, powder, for solution",Parenteral,
DB11312,"Injection, powder, lyophilized, for solution; kit",Intravenous,
DB11312,"Injection, powder, lyophilized, for solution; kit",Intravenous,1000 [iU]/10mL
DB11312,"Injection, powder, lyophilized, for solution; kit",Intravenous,500 [iU]/5mL
DB11312,"Injection, solution",Intravenous,500 iu
DB11312,Kit,Intravenous,100 [iU]/1mL
DB11312,"Kit; powder, for solution",Intravenous,
DB11312,"Powder, for solution",Intravenous,
DB11313,Liquid,Topical,
DB11315,Kit,Oral,
DB11315,Liquid,Oral,
DB11315,Syrup,Oral,
DB11315,Tablet,Oral,
DB11315,"Tablet, chewable",Oral,
DB11315,"Tablet, extended release",Oral,
DB11315,"Tablet, multilayer, extended release",Oral,
DB11318,Capsule,Oral,
DB11318,"Capsule, delayed release pellets",Oral,
DB11318,"Capsule, liquid filled",Oral,
DB11318,Kit,Oral,
DB11321,Capsule,Oral,270 mg
DB11321,Capsule,Oral,275 mg
DB11321,"Capsule, gelatin coated",Oral,
DB11321,"Capsule, liquid filled",Oral,
DB11321,"Capsule, liquid filled",Oral,
DB11321,"Capsule, liquid filled",Oral,1100 mg
DB11321,"Capsule, liquid filled",Oral,240 MG
DB11321,"Capsule, liquid filled",Oral,260 MG
DB11321,"Capsule, liquid filled",Oral,275 MG
DB11321,"Capsule, liquid filled",Oral,800 mg
DB11321,Cream,Topical,
DB11321,Emulsion,Oral,
DB11321,Gel,Topical,0.2712 mg/100mL
DB11321,Gel,Topical,14.24 g/100mL
DB11321,Liquid,Oral,100 %
DB11321,Oil,Oral,100 %
DB11321,Ointment,Topical,
DB11321,Syrup,Oral,
DB11323,Aerosol,Topical,
DB11323,"Aerosol, spray",Topical,
DB11323,Emulsion,Topical,
DB11323,Gel,Topical,
DB11323,Liquid,Topical,
DB11323,Ointment,Topical,
DB11323,Patch,Topical,
DB11323,Patch,Transdermal,
DB11323,Plaster,Topical,
DB11324,Emulsion,Topical,
DB11324,Liquid,Topical,
DB11324,Ointment,Cutaneous,
DB11324,Ointment,Topical,
DB11324,Patch,Topical,
DB11324,Patch,Topical,0.00025 g/1g
DB11324,Patch,Topical,0.00075 g/3g
DB11324,Patch,Transdermal,
DB11325,Capsule,Oral,
DB11326,Cream,Topical,
DB11326,Emulsion,Topical,7 mg/100mL
DB11326,Gel,Cutaneous; Infiltration,
DB11326,Jelly,Vaginal,
DB11326,Liquid,Ophthalmic,
DB11326,Liquid,Ophthalmic,1.2 %
DB11326,Liquid,Ophthalmic,2.5 %
DB11326,Liquid,Ophthalmic,21.644 mg/14mL
DB11326,Liquid,Topical,
DB11326,Liquid,Topical,0.8 % w/w
DB11326,Lotion,Ophthalmic,
DB11326,Lotion,Ophthalmic,2.5 %
DB11326,Ointment,Cutaneous,
DB11326,Ointment,Topical,
DB11326,Ointment,Topical,
DB11326,Ointment,Topical,3 %
DB11326,Powder,Nasal; Ophthalmic; Topical,100 %
DB11326,Powder,Topical,
DB11326,Powder,Topical,
DB11326,Powder,Topical; Vaginal,
DB11326,"Powder, for solution",Topical,
DB11326,Solution,Auricular (otic),
DB11326,Solution,Cutaneous,
DB11326,Solution,Cutaneous,
DB11326,Solution,Cutaneous,3 %
DB11326,Solution,Ophthalmic,
DB11326,Solution,Ophthalmic,1.25 mg
DB11326,Solution,Topical,
DB11326,Solution,Topical,
DB11326,Solution,Topical,3 %
DB11326,Solution / drops,Ophthalmic,
DB11326,Suppository,Rectal,
DB11326,Wafer,Oral,
DB11327,Liquid,Topical,
DB11327,Shampoo,Topical,
DB11328,"Injection, solution",Intravenous,10 mg/1mL
DB11328,"Injection, solution",Intravenous,30 mg/1mL
DB11328,"Injection, solution",Parenteral,0.2 %
DB11328,"Injection, solution",Parenteral,0.5 %
DB11328,"Injection, solution",Parenteral,1 %
DB11328,"Injection, solution",Parenteral,3 %
DB11329,Liquid,Topical,16 g/100g
DB11330,Injection,Parenteral,1000 IU
DB11330,Injection,Parenteral,500 IU
DB11330,"Injection, powder, for solution",Intravenous,1000 U
DB11330,"Injection, powder, for solution",Intravenous,1000 IU
DB11330,"Injection, powder, for solution",Intravenous,250 U
DB11330,"Injection, powder, for solution",Intravenous,500 U
DB11330,"Injection, powder, for solution",Intravenous,500 IU
DB11330,"Injection, powder, for solution",Parenteral,
DB11330,"Injection, powder, for solution",Parenteral,100 IU/ml
DB11330,"Injection, powder, lyophilized, for solution",Intravenous,500 IU
DB11330,"Injection, solution, concentrate",Intravenous,1000 IU/10mL
DB11330,"Injection, solution, concentrate",Intravenous,500 IU/5mL
DB11330,Kit,Intravenous,
DB11330,Powder,Intravenous,500 unit / 10 mL
DB11330,"Powder, for solution",Intravenous,
DB11330,"Powder, for solution",Intravenous,1500 unit / vial
DB11330,"Powder, for solution",Parenteral,1000 IU/20ml
DB11330,"Powder, for solution",Parenteral,500 IU/20ml
DB11331,Suspension,Endotracheal,
DB11332,Suspension,Endotracheal,
DB11333,Capsule,Oral,
DB11333,Gel,Vaginal,2.7 g/100g
DB11333,Liquid,Topical,20 %
DB11333,Liquid,Topical,200 mg/1mL
DB11336,Lotion,Topical,
DB11338,Aerosol,Topical,
DB11338,Capsule,Oral,
DB11338,Gel,Buccal; Topical,
DB11338,Liniment,Topical,
DB11338,Liquid,Dental,
DB11338,Liquid,Dental,
DB11338,Liquid,Dental,100 %
DB11338,Liquid,Oral,
DB11338,Liquid,Topical,
DB11338,Oil,Buccal,87 % v/v
DB11338,Oil,Cutaneous,
DB11338,Oil,Topical,
DB11338,Ointment,Cutaneous,
DB11338,Solution,Oral,
DB11338,Spray,Topical,
DB11340,Capsule,Oral,
DB11341,Cream,Topical,1 % w/w
DB11341,Cream,Topical,1 %w/w
DB11341,Emulsion,Topical,88 g/100g
DB11341,Ointment,Topical,
DB11341,Ointment,Topical,
DB11341,Ointment,Topical,1 %
DB11341,Ointment,Topical,1 %w/w
DB11341,Ointment,Topical,10 %
DB11341,Ointment,Topical,100 mg/1g
DB11341,Ointment,Topical,100 mg
DB11341,Ointment,Topical,20 g/100g
DB11341,Ointment,Topical,20 %
DB11341,Ointment,Topical,20 g
DB11341,Ointment,Topical,200 mg
DB11341,Ointment,Topical,200 MG/G
DB11341,Ointment,Topical,50 %
DB11341,Ointment,Topical,500 mg
DB11341,Ointment,Topical,850 mg
DB11341,Solution,Topical,0.5 %
DB11341,Suppository,Rectal,
DB11341,Suspension,Topical,
DB11342,Cream,Topical,38.2 %
DB11342,Cream,Topical,52.2 %
DB11342,Powder,Topical,6.5 mg/1g
DB11342,Solution,Intravenous,
DB11342,Suspension,Oral,4 % w/w
DB11343,Powder,Topical,34.1 g/100g
DB11344,Cream,Topical,
DB11344,Gel,Topical,
DB11344,Paste,Cutaneous,
DB11344,Patch,Topical,
DB11344,Solution,Topical,
DB11345,Cream,Topical,
DB11345,Dressing,Cutaneous,
DB11345,Gel,Topical,
DB11345,Lotion,Topical,
DB11345,Ointment,Topical,
DB11345,Patch,Topical,
DB11345,Patch,Topical,1 g/100g
DB11345,Solution,Topical,
DB11346,Cream,Topical,
DB11347,Capsule,Oral,
DB11347,Granule,Oral,
DB11348,Capsule,Oral,
DB11348,"Capsule, gelatin coated",Oral,
DB11348,"Capsule, liquid filled",Oral,
DB11348,"Capsule, liquid filled; kit; tablet",Oral,
DB11348,Gel,Topical,
DB11348,Liquid,Oral,
DB11348,Paste,Dental,
DB11348,Paste,Dental,17 g/100g
DB11348,Paste,Topical,
DB11348,"Paste, dentifrice",Dental,
DB11348,"Paste, dentifrice",Dental,0.25 g/50g
DB11348,"Paste, dentifrice",Dental,0.5 g/100g
DB11348,"Paste, dentifrice",Dental,2.14 g/100g
DB11348,"Paste, dentifrice",Oral,
DB11348,"Paste, dentifrice",Topical,
DB11348,Powder,Oral,
DB11348,"Powder, for suspension",Oral,
DB11348,Tablet,Oral,
DB11348,"Tablet, coated",Oral,
DB11348,"Tablet, coated",Oral,600 mg
DB11348,"Tablet, film coated",Oral,
DB11350,Gel,Topical,
DB11350,Liquid,Cutaneous,
DB11350,Liquid,Topical,
DB11350,Shampoo,Topical,24 g/100mL
DB11350,Shampoo,Topical,72 mg/300mL
DB11352,Cream,Topical,0.5 g/100mL
DB11352,Liquid,Topical,1.5 g/50mL
DB11352,Liquid,Topical,500 mg/50mL
DB11352,Lotion,Topical,
DB11355,Bead,Topical,
DB11355,Capsule,Oral,85 mg/1
DB11355,Capsule,Vaginal,
DB11355,Cream,Cutaneous,
DB11355,Cream,Dental,
DB11355,Cream,Topical,
DB11355,Cream,Topical,0.1 g/100mL
DB11355,Emulsion,Topical,
DB11355,Gel,Cutaneous,
DB11355,Gel,Vaginal,
DB11355,Liquid,Oral,0.329 mL/1mL
DB11355,Liquid,Oral,0.364 mL/1mL
DB11355,Liquid,Oral,0.99 mL/1mL
DB11355,Liquid,Oral,1 g/100mL
DB11355,Liquid,Topical,
DB11355,Liquid,Topical,0.03 g/30mL
DB11355,Liquid,Topical,100 g/100mL
DB11355,"Paste, dentifrice",Oral,5 g/100g
DB11355,Powder,Topical,3.6 g/30g
DB11355,Spray,Topical,1.25 g/250mL
DB11355,Strip,Dental,8.29 mg/100mg
DB11356,Shampoo,Topical,0.4 mL/200mL
DB11358,,,500 mg
DB11358,Capsule,Oral,
DB11358,Capsule,Oral,
DB11358,Capsule,Oral,1000 MG
DB11358,Capsule,Oral,1300 mg
DB11358,Capsule,Oral,450 mg
DB11358,"Capsule, gelatin coated",Oral,
DB11358,"Capsule, gelatin coated",Oral,
DB11358,"Capsule, gelatin coated",Oral,1000 MG
DB11358,"Capsule, gelatin coated",Oral,1300 MG
DB11358,"Capsule, gelatin coated",Oral,500 mg
DB11358,"Capsule, liquid filled",Oral,
DB11358,"Capsule, liquid filled",Oral,1000 mg
DB11358,"Capsule, liquid filled",Oral,500 mg
DB11358,Oil,,1000 mg
DB11358,Soap,Topical,
DB11358,Tablet,Oral,
DB11359,Liquid,Dental,
DB11359,Liquid,Intramuscular,
DB11359,Lozenge,Oral,
DB11359,Ointment,Topical,
DB11359,Paste,Dental,
DB11359,Solution,Intramuscular,100.000 mg
DB11359,Solution,Topical,
DB11359,Suppository,Rectal,
DB11359,Syrup,Oral,
DB11361,Liniment,Topical,
DB11362,"Injection, powder, for solution",Intravenous,1800 ug/10mL
DB11362,"Kit; tablet, coated",Oral,
DB11362,"Kit; tablet, film coated",Oral,
DB11362,"Powder, for solution",Intravenous,1800 ug/1
DB11362,Syrup,Oral,1.600 mg
DB11362,Tablet,Oral,0.200 mg
DB11362,Tablet,Oral,1000 mcg
DB11362,Tablet,Oral,1200 mcg
DB11362,Tablet,Oral,1400 mcg
DB11362,Tablet,Oral,1600 mcg
DB11362,Tablet,Oral,200 mcg
DB11362,Tablet,Oral,400 mcg
DB11362,Tablet,Oral,600 mcg
DB11362,Tablet,Oral,800 mcg
DB11362,"Tablet, coated",Oral,1000 ug/1
DB11362,"Tablet, coated",Oral,1200 ug/1
DB11362,"Tablet, coated",Oral,1400 ug/1
DB11362,"Tablet, coated",Oral,1600 ug/1
DB11362,"Tablet, coated",Oral,200 ug/1
DB11362,"Tablet, coated",Oral,400 ug/1
DB11362,"Tablet, coated",Oral,600 ug/1
DB11362,"Tablet, coated",Oral,800 ug/1
DB11362,"Tablet, film coated",Oral,0.2 mg
DB11362,"Tablet, film coated",Oral,0.4 mg
DB11362,"Tablet, film coated",Oral,0.6 mg
DB11362,"Tablet, film coated",Oral,0.8 mg
DB11362,"Tablet, film coated",Oral,1.0 mg
DB11362,"Tablet, film coated",Oral,1.2 mg
DB11362,"Tablet, film coated",Oral,1.4 mg
DB11362,"Tablet, film coated",Oral,1.6 mg
DB11362,"Tablet, film coated",Oral,100 μg
DB11362,"Tablet, film coated",Oral,1000 MICROGRAMMI
DB11362,"Tablet, film coated",Oral,1000 μg
DB11362,"Tablet, film coated",Oral,1000 mcg
DB11362,"Tablet, film coated",Oral,1000 ug/1
DB11362,"Tablet, film coated",Oral,1000 microgram
DB11362,"Tablet, film coated",Oral,1200 μg
DB11362,"Tablet, film coated",Oral,1200 MICROGRAMMI
DB11362,"Tablet, film coated",Oral,1200 mcg
DB11362,"Tablet, film coated",Oral,1200 ug/1
DB11362,"Tablet, film coated",Oral,1200 microgram
DB11362,"Tablet, film coated",Oral,1400 μg
DB11362,"Tablet, film coated",Oral,1400 mcg
DB11362,"Tablet, film coated",Oral,1400 MICROGRAMMI
DB11362,"Tablet, film coated",Oral,1400 ug/1
DB11362,"Tablet, film coated",Oral,1400 microgram
DB11362,"Tablet, film coated",Oral,1600 microgram
DB11362,"Tablet, film coated",Oral,1600 ug/1
DB11362,"Tablet, film coated",Oral,1600 MICROGRAMMI
DB11362,"Tablet, film coated",Oral,1600 mcg
DB11362,"Tablet, film coated",Oral,1600 μg
DB11362,"Tablet, film coated",Oral,200 microgram
DB11362,"Tablet, film coated",Oral,200 ug/1
DB11362,"Tablet, film coated",Oral,200 MICROGRAMMI
DB11362,"Tablet, film coated",Oral,200 μg
DB11362,"Tablet, film coated",Oral,200 mcg
DB11362,"Tablet, film coated",Oral,200 ?g
DB11362,"Tablet, film coated",Oral,400 microgram
DB11362,"Tablet, film coated",Oral,400 ug/1
DB11362,"Tablet, film coated",Oral,400 MICROGRAMMI
DB11362,"Tablet, film coated",Oral,400 μg
DB11362,"Tablet, film coated",Oral,400 mcg
DB11362,"Tablet, film coated",Oral,600 microgram
DB11362,"Tablet, film coated",Oral,600 ug/1
DB11362,"Tablet, film coated",Oral,600 MICROGRAMMI
DB11362,"Tablet, film coated",Oral,600 μg
DB11362,"Tablet, film coated",Oral,600 mcg
DB11362,"Tablet, film coated",Oral,800 microgram
DB11362,"Tablet, film coated",Oral,800 MICROGRAMMI
DB11362,"Tablet, film coated",Oral,800 ug/1
DB11362,"Tablet, film coated",Oral,800 mcg
DB11362,"Tablet, film coated",Oral,800 μg
DB11363,,Oral,150 mg
DB11363,Capsule,Oral,150 mg/1
DB11363,Capsule,Oral,150 mg
DB11363,Capsule,Oral,161.33 mg
DB11363,"Capsule, coated",Oral,150 mg
DB11365,"Bar, chewable",Oral,15 mg/1
DB11365,Capsule,Oral,
DB11365,Capsule,Oral,15 mg
DB11365,Capsule,Oral,8.3 mg/1
DB11365,Capsule,Oral,8.6 mg/1
DB11365,"Capsule, gelatin coated",Oral,
DB11365,"Capsule, gelatin coated",Oral,8.6 mg/1
DB11365,"Capsule, liquid filled",Oral,
DB11365,"Capsule, liquid filled",Oral,17.2 mg/1
DB11365,"Capsule, liquid filled",Oral,17.2 mg/17.21
DB11365,"Capsule, liquid filled",Oral,8.6 mg/1
DB11365,Extract,Oral,0.4 g
DB11365,Extract,Oral,1000 mg/1g
DB11365,Extract,Oral,23 mg/1g
DB11365,Granule,,20 mg/5ml
DB11365,Granule,Oral,
DB11365,"Granule, effervescent",Oral,
DB11365,"Granule, for solution",Oral,
DB11365,"Granule, for solution",Oral,
DB11365,Jelly,Oral,5 mg / 7 g
DB11365,Kit,Oral,
DB11365,Liquid,Oral,
