reaction_id,drugbank_id,sequence,left_element_id,left_element_name,right_element_id,right_element_name,enzymes
3545,DB11712,1,DB11712,Tezacaftor,DBMET02581,"M5 metabolite, Tezacaftor",BE0002362|Cytochrome P450 3A5|P20815||BE0002638|Cytochrome P450 3A4|P08684
3546,DB11712,1,DB11712,Tezacaftor,DBMET02582,"M3 Metabolite, Tezacaftor",
3547,DB11730,1,DB11730,Ribociclib,DBMET03788,LEQ-803,BE0002638|Cytochrome P450 3A4|P08684
3548,DB11735,1,DB11735,Galactose,DBMET02088,α-D-galactose,
3549,DB11735,2,DBMET02088,α-D-galactose,DBMET02089,galactose-1-phosphate,BE0003295|Galactokinase|P51570
3550,DB11735,3,DBMET02089,galactose-1-phosphate,DB03501,Galactose-uridine-5'-diphosphate,BE0001419|Galactose-1-phosphate uridylyltransferase|P09148
3551,DB11735,4,DB03501,Galactose-uridine-5'-diphosphate,DB01861,Uridine diphosphate glucose,BE0002617|UDP-glucose 4-epimerase|Q8T8E9
3552,DB11739,1,DB11739,Vonoprazan,DBMET03563,M-I,BE0002638|Cytochrome P450 3A4|P08684||BE0002363|Cytochrome P450 2D6|P10635
3553,DB11739,2,DBMET03563,M-I,DBMET03564,M-I-G,
3554,DB11739,2,DBMET03563,M-I,DBMET03565,M-II,
3555,DB11739,3,DBMET03565,M-II,DBMET03566,M-II-G,
3556,DB11742,1,DB11742,Ebastine,DBMET01652,4-(4-tert-butylphenyl)-4-oxobutanal,BE0002638|Cytochrome P450 3A4|P08684
3557,DB11742,1,DB11742,Ebastine,DBMET01651,Deslakylebastine,BE0002638|Cytochrome P450 3A4|P08684
3558,DB11751,1,DB11751,Cabotegravir,DBMET03246,Cabotegravir M1 Metabolite,BE0003538|UDP-glucuronosyltransferase 1A9|O60656||BE0003541|UDP-glucuronosyltransferase 1A1|P22309
3559,DB11751,1,DB11751,Cabotegravir,DBMET03247,Cabotegravir M2 Metabolite,BE0003541|UDP-glucuronosyltransferase 1A1|P22309||BE0003538|UDP-glucuronosyltransferase 1A9|O60656
3560,DB11753,1,DB11753,Rifamycin,DBMET02189,25-deacetyl-rifamycin,
3561,DB11757,1,DB11757,Istradefylline,DBMET02750,4'-O-monodesmethyl istradefylline (M1),
3562,DB11757,1,DB11757,Istradefylline,DBMET02753,1-beta-hydroxy-4'-O-demethyl Istradefylline (M2),
3563,DB11757,1,DB11757,Istradefylline,DBMET02754,"3’,4’-O-didemethyl Istradefylline (M3)",
3564,DB11757,1,DB11757,Istradefylline,DBMET02755,1-β-hydroxylated Istradefylline (M8),
3565,DB11757,2,DBMET02750,4'-O-monodesmethyl istradefylline (M1),DBMET02751,M1 Sulfate Conjugate (M4),
3566,DB11757,2,DBMET02750,4'-O-monodesmethyl istradefylline (M1),DBMET02752,M1 Glucuronide (M5),
3567,DB11761,1,DB11761,Tenapanor,DBMET02784,Tenapanor M1 metabolite,BE0002638|Cytochrome P450 3A4|P08684||BE0002362|Cytochrome P450 3A5|P20815
3568,DB11763,1,DB11763,Momelotinib,DBMET03709,Momelotinib M21 metabolite,BE0002638|Cytochrome P450 3A4|P08684||BE0002887|Cytochrome P450 2C8|P10632||BE0003536|Cytochrome P450 2C19|P33261||BE0002433|Cytochrome P450 1A2|P05177||BE0002793|Cytochrome P450 2C9|P11712
3569,DB11763,1,DB11763,Momelotinib,DBMET03714,Aminoacetonitrile,
3570,DB11763,1,DB11763,Momelotinib,DBMET03713,Momelotinib M19 metabolite,
3571,DB11763,1,DB11763,Momelotinib,DBMET03715,Momelotinib M15 metabolite,
3572,DB11763,1,DB11763,Momelotinib,DBMET03716,Momelotinib M1 metabolite,
3573,DB11763,1,DB11763,Momelotinib,DBMET03717,Momelotinib M5 metabolite,
3574,DB11763,2,DBMET03709,Momelotinib M21 metabolite,DBMET03710,Momelotinib M28 metabolite,
3575,DB11763,2,DBMET03709,Momelotinib M21 metabolite,DBMET03712,Momelotinib M8 metabolite,
3576,DB11763,2,DBMET03713,Momelotinib M19 metabolite,DBMET03711,Momelotinib M14 metabolite,
3577,DB11763,2,DBMET03715,Momelotinib M15 metabolite,DBMET03712,Momelotinib M8 metabolite,
3578,DB11763,2,DBMET03717,Momelotinib M5 metabolite,DBMET03718,Momelotinib M16 metabolite,
3579,DB11763,3,DBMET03710,Momelotinib M28 metabolite,DBMET03711,Momelotinib M14 metabolite,
3580,DB11763,3,DBMET03718,Momelotinib M16 metabolite,DBMET03719,Momelotinib M17 metabolite,
3581,DB11763,4,DBMET03719,Momelotinib M17 metabolite,DBMET03720,Momelotinib M20 metabolite,
3582,DB11793,1,DB11793,Niraparib,DBMET03567,Niraparib M1 metabolite,BE0010086|Human Carboxylesterases|O00748
3583,DB11793,2,DBMET03567,Niraparib M1 metabolite,DBMET03568,Niraparib M10 metabolite,BE0009758|UDP-glucuronosyltransferases (UGTs)|P22309
3584,DB11796,1,DB11796,Fostemsavir,DBMET03183,Temsavir,BE0009545|Intestinal-type alkaline phosphatase|P09923
3585,DB11796,2,DBMET03183,Temsavir,DBMET03184,BMS-646915 (hydrolysis metabolite),
3586,DB11796,2,DBMET03183,Temsavir,DBMET03185,BMS-930644 (N-dealkylated metabolite),BE0002638|Cytochrome P450 3A4|P08684
3587,DB11823,1,DB11823,Esketamine,DBMET02276,Noresketamine,BE0002638|Cytochrome P450 3A4|P08684||BE0003549|Cytochrome P450 2B6|P20813||BE0002793|Cytochrome P450 2C9|P11712||BE0003536|Cytochrome P450 2C19|P33261
3588,DB11827,1,DB11827,Ertugliflozin,DBMET01905,Ertugliflozin M1a metabolite,BE0002638|Cytochrome P450 3A4|P08684||BE0002362|Cytochrome P450 3A5|P20815
3589,DB11827,1,DB11827,Ertugliflozin,DBMET01904,Ertugliflozin M1b metabolite,BE0002638|Cytochrome P450 3A4|P08684||BE0002362|Cytochrome P450 3A5|P20815
3590,DB11827,1,DB11827,Ertugliflozin,DBMET01906,Ertugliflozin M2 metabolite,BE0002638|Cytochrome P450 3A4|P08684||BE0002362|Cytochrome P450 3A5|P20815||BE0002887|Cytochrome P450 2C8|P10632
3591,DB11827,1,DB11827,Ertugliflozin,DBMET01909,Ertugliflozin M3 metabolite,BE0002638|Cytochrome P450 3A4|P08684||BE0002362|Cytochrome P450 3A5|P20815
3592,DB11827,1,DB11827,Ertugliflozin,DBMET01912,Ertugliflozin M4a metabolite,BE0003538|UDP-glucuronosyltransferase 1A9|O60656||BE0003679|UDP-glucuronosyltransferase 2B7|P16662
3593,DB11827,1,DB11827,Ertugliflozin,DBMET01911,Ertugliflozin M4b metabolite,BE0003538|UDP-glucuronosyltransferase 1A9|O60656||BE0003679|UDP-glucuronosyltransferase 2B7|P16662
3594,DB11827,1,DB11827,Ertugliflozin,DBMET01910,Ertugliflozin M4c metabolite,BE0003538|UDP-glucuronosyltransferase 1A9|O60656||BE0003679|UDP-glucuronosyltransferase 2B7|P16662
3595,DB11827,2,DBMET01906,Ertugliflozin M2 metabolite,DBMET01907,Ertugliflozin M5a metabolite,BE0003538|UDP-glucuronosyltransferase 1A9|O60656||BE0003679|UDP-glucuronosyltransferase 2B7|P16662
3596,DB11827,2,DBMET01906,Ertugliflozin M2 metabolite,DBMET01908,Ertugliflozin M5b metabolite,BE0003538|UDP-glucuronosyltransferase 1A9|O60656||BE0003679|UDP-glucuronosyltransferase 2B7|P16662
3597,DB11842,1,DB11842,Angiotensin II,DB11720,Angiotensin 1-7,BE0002271|Glutamyl aminopeptidase|Q07075
3598,DB11842,1,DB11842,Angiotensin II,DBMET02044,Angiotensin III,BE0000982|Angiotensin-converting enzyme 2|Q9BYF1
3599,DB11855,1,DB11855,Revefenacin,DBMET02191,THRX-195518,
3600,DB11901,1,DB11901,Apalutamide,DBMET01923,N-desmethyl apalutamide,BE0002887|Cytochrome P450 2C8|P10632||BE0002638|Cytochrome P450 3A4|P08684
3601,DB11901,2,DBMET01923,N-desmethyl apalutamide,DBMET03639,M4 apalutamide,
3602,DB11915,1,DB11915,Valbenazine,DBMET01447,NBI-136110,BE0002638|Cytochrome P450 3A4|P08684||BE0002362|Cytochrome P450 3A5|P20815
3603,DB11915,1,DB11915,Valbenazine,DBMET01448,[+]-α-HTBZ,
3604,DB11915,2,DBMET01448,[+]-α-HTBZ,DBMET03700,9-O-desmethyl-dihydrotetrabenazine,BE0002363|Cytochrome P450 2D6|P10635
3605,DB11915,2,DBMET01448,[+]-α-HTBZ,DBMET03701,10-O-desmethyl-dihydrotetrabenazine,BE0002363|Cytochrome P450 2D6|P10635
3606,DB11921,1,DB11921,Deflazacort,DBMET02573,21-Deflazacort,BE0009561|Liver esterases|
3607,DB11921,2,DBMET02573,21-Deflazacort,DBMET02574,Deflazacort 6-beta-OH,BE0002638|Cytochrome P450 3A4|P08684
3608,DB11932,1,DB11932,Abametapir,DBMET03198,Abametapir hydroxyl,BE0002433|Cytochrome P450 1A2|P05177
3609,DB11932,2,DBMET03198,Abametapir hydroxyl,DBMET03199,Abametapir carboxyl,BE0002433|Cytochrome P450 1A2|P05177
3610,DB11936,1,DB11936,Bempedoic acid,DBMET03068,ESP15228-CoA,BE0009868|Long-chain fatty acid transport protein 2|O14975
3611,DB11936,1,DB11936,Bempedoic acid,DBMET03067,ETC-1002-CoA,BE0009868|Long-chain fatty acid transport protein 2|O14975
3612,DB11963,1,DB11963,Dacomitinib,DBMET02190,PF-05199265,BE0002363|Cytochrome P450 2D6|P10635||BE0002793|Cytochrome P450 2C9|P11712
3613,DB11978,1,DB11978,Glasdegib,DBMET02204,Glasdegib M1,BE0002638|Cytochrome P450 3A4|P08684
3614,DB11978,1,DB11978,Glasdegib,DBMET02205,Glasdegib M3,BE0002638|Cytochrome P450 3A4|P08684
3615,DB11978,1,DB11978,Glasdegib,DBMET02213,Glasdegib M11,
3616,DB11978,1,DB11978,Glasdegib,DBMET02214,Glasdegib M4,BE0002638|Cytochrome P450 3A4|P08684
3617,DB11978,1,DB11978,Glasdegib,DBMET03658,Glasdegib M2,BE0002638|Cytochrome P450 3A4|P08684
3618,DB11986,1,DB11986,Entrectinib,DBMET02742,ENB477,
3619,DB11986,1,DB11986,Entrectinib,DBMET02745,ENB577b,
3620,DB11986,1,DB11986,Entrectinib,DBMET02746,ENB577c,
3621,DB11986,1,DB11986,Entrectinib,DBMET02748,ENB547,
3622,DB11986,2,DBMET02746,ENB577c,DBMET02747,ENB579b,
3623,DB11986,2,DBMET02745,ENB577b,DBMET02749,ENB753,
3624,DB11994,1,DB11994,Diacerein,DBMET01451,Rhein,
3625,DB12010,1,DB12010,Fostamatinib,DBMET02094,R406,BE0009545|Intestinal-type alkaline phosphatase|P09923
3626,DB12010,2,DBMET02094,R406,DBMET02095,R529,BE0002638|Cytochrome P450 3A4|P08684
3627,DB12010,2,DBMET02094,R406,DBMET02096,R406 N-glucuronide,BE0003538|UDP-glucuronosyltransferase 1A9|O60656
3628,DB12010,3,DBMET02095,R529,DBMET02097,R529 O-glucuronide,BE0003538|UDP-glucuronosyltransferase 1A9|O60656
3629,DB12010,3,DBMET02095,R529,DBMET02098,R529 Sulfate-conjugate,
3630,DB12010,3,DBMET02095,R529,DBMET02099,"3,5 benzene diol metabolite of R406",
3631,DB12015,1,DB12015,Alpelisib,DBMET02571,Alpelisib M4 Metabolite,
3632,DB12016,1,DB12016,Ponesimod,DBMET03308,Ponesimod M6 Metabolite,
3633,DB12016,1,DB12016,Ponesimod,DBMET03309,Ponesimod M32 Metabolite,
3634,DB12016,1,DB12016,Ponesimod,DBMET03311,Ponesimod M12 Metabolite (ACT-204426),BE0003683|Cytochrome P450 2J2|P51589||BE0002638|Cytochrome P450 3A4|P08684||BE0002362|Cytochrome P450 3A5|P20815||BE0010048|Cytochrome P450 4F3|Q08477||BE0004729|Cytochrome P450 4F12|Q9HCS2
3635,DB12016,2,DBMET03309,Ponesimod M32 Metabolite,DBMET03310,Ponesimod M48 Metabolite,
3636,DB12016,2,DBMET03311,Ponesimod M12 Metabolite (ACT-204426),DBMET03312,Ponesimod M13 Metabolite (ACT-338275),
3637,DB12016,2,DBMET03311,Ponesimod M12 Metabolite (ACT-204426),DBMET03309,Ponesimod M32 Metabolite,
3638,DB12016,3,DBMET03312,Ponesimod M13 Metabolite (ACT-338275),DBMET03309,Ponesimod M32 Metabolite,
3639,DB12016,3,DBMET03309,Ponesimod M32 Metabolite,DBMET03310,Ponesimod M48 Metabolite,
3640,DB12016,4,DBMET03309,Ponesimod M32 Metabolite,DBMET03310,Ponesimod M48 Metabolite,
3644,DB12095,1,DB12095,Telotristat ethyl,DBMET03552,Telotristat,BE0002705|Liver carboxylesterase 1|P23141||BE0004712|Cocaine esterase|O00748
3645,DB12095,2,DBMET03552,Telotristat,DBMET03553,M1 telotristat,
3646,DB12095,3,DBMET03553,M1 telotristat,DBMET03554,M2 telotristat,
3647,DB12095,4,DBMET03554,M2 telotristat,DBMET03555,LP-951757,
3649,DB12141,1,DB12141,Gilteritinib,DBMET02196,Gilteritinib M10,
3650,DB12141,1,DB12141,Gilteritinib,DBMET02195,Gilteritinib M16,
3651,DB12141,2,DBMET02195,Gilteritinib M16,DBMET02194,Gilteritinib M17,
3652,DB12147,1,DB12147,Erdafitinib,DBMET03649,M6 Erdafitinib,BE0002793|Cytochrome P450 2C9|P11712||BE0002638|Cytochrome P450 3A4|P08684
3653,DB12147,1,DB12147,Erdafitinib,DBMET03650,M8 Erdafitinib,
3654,DB12151,1,DB12151,Brincidofovir,DB00369,Cidofovir,
3655,DB12151,1,DB12151,Brincidofovir,DBMET03374,CMX064,BE0004727|Cytochrome P450 4F2|P78329
3656,DB12151,1,DB12151,Brincidofovir,DBMET03375,CMX103,BE0004727|Cytochrome P450 4F2|P78329
3657,DB12151,2,DB00369,Cidofovir,DBMET03373,Cidofovir diphosphate,
3658,DB12184,1,DB12184,Gepirone,DBMET03723,3'-OH-gepirone,BE0002638|Cytochrome P450 3A4|P08684
3659,DB12184,1,DB12184,Gepirone,DBMET03725,5-OH-gepirone,
3660,DB12184,1,DB12184,Gepirone,DBMET03727,4-OH-methyl-gepirone,
3661,DB12184,1,DB12184,Gepirone,DBMET03728,2-piperazinyl-OH-gepirone,
3662,DB12184,1,DB12184,Gepirone,DBMET03729,1-PP,BE0002638|Cytochrome P450 3A4|P08684
3663,DB12184,2,DBMET03723,3'-OH-gepirone,DBMET03724,"3',5-di-OH-gepirone",
3664,DB12184,2,DBMET03725,5-OH-gepirone,DBMET03724,"3',5-di-OH-gepirone",
3665,DB12184,2,DBMET03725,5-OH-gepirone,DBMET03726,5-OH 1-PP,
3666,DB12184,2,DBMET03729,1-PP,DBMET03726,5-OH 1-PP,
3667,DB12212,1,DB12212,Landiolol,DBMET03789,Landiolol M1 metabolite,BE0002180|Cholinesterase|P06276||BE0010086|Human Carboxylesterases|O00748
3668,DB12212,2,DBMET03789,Landiolol M1 metabolite,DBMET03790,Landiolol M2 metabolite,BE0002180|Cholinesterase|P06276||BE0010086|Human Carboxylesterases|O00748
3669,DB12236,1,DB12236,Bexagliflozin,DBMET03593,EGT0002149,BE0003538|UDP-glucuronosyltransferase 1A9|O60656||BE0003541|UDP-glucuronosyltransferase 1A1|P22309
3670,DB12236,1,DB12236,Bexagliflozin,DBMET03594,EGT0001494,BE0002638|Cytochrome P450 3A4|P08684
3671,DB12236,1,DB12236,Bexagliflozin,DBMET03595,EGT0001301,BE0002638|Cytochrome P450 3A4|P08684||BE0002887|Cytochrome P450 2C8|P10632||BE0002363|Cytochrome P450 2D6|P10635
3672,DB12236,1,DB12236,Bexagliflozin,DBMET03596,EGT0001663,BE0002638|Cytochrome P450 3A4|P08684||BE0002363|Cytochrome P450 2D6|P10635
3673,DB12245,1,DB12245,Triclabendazole,DBMET02239,Triclabendazole sulfoxide,BE0002433|Cytochrome P450 1A2|P05177
3674,DB12245,2,DBMET02239,Triclabendazole sulfoxide,DBMET02240,triclabendazole sulfone,BE0002793|Cytochrome P450 2C9|P11712||BE0003543|Cytochrome P450 1A1|P04798||BE0001111|Cytochrome P450 1B1|Q16678||BE0002638|Cytochrome P450 3A4|P08684||BE0003536|Cytochrome P450 2C19|P33261||BE0002363|Cytochrome P450 2D6|P10635
3675,DB12255,1,DB12255,Vadadustat,DBMET03676,Vadadustat-O-glucuronide,BE0003541|UDP-glucuronosyltransferase 1A1|P22309||BE0004695|UDP-glucuronosyltransferase 1A7|Q9HAW7||BE0003682|UDP-glucuronosyltransferase 1A8|Q9HAW9||BE0003538|UDP-glucuronosyltransferase 1A9|O60656
3676,DB12255,1,DB12255,Vadadustat,DBMET03677,Vadadustat acyl glucuronide,BE0003541|UDP-glucuronosyltransferase 1A1|P22309||BE0003679|UDP-glucuronosyltransferase 2B7|P16662
3677,DB12265,1,DB12265,Fexinidazole,DBMET03402,Fexinidazole sulfoxide metabolite (M1),BE0002433|Cytochrome P450 1A2|P05177||BE0003549|Cytochrome P450 2B6|P20813||BE0003536|Cytochrome P450 2C19|P33261||BE0002638|Cytochrome P450 3A4|P08684||BE0002362|Cytochrome P450 3A5|P20815||BE0003606|Flavin-containing monooxygenase 3|P31513||BE0002363|Cytochrome P450 2D6|P10635
3678,DB12265,2,DBMET03402,Fexinidazole sulfoxide metabolite (M1),DBMET03403,Fexinidazole sulfone metabolite (M2),BE0002433|Cytochrome P450 1A2|P05177||BE0003549|Cytochrome P450 2B6|P20813||BE0003536|Cytochrome P450 2C19|P33261||BE0002638|Cytochrome P450 3A4|P08684||BE0002362|Cytochrome P450 3A5|P20815||BE0003606|Flavin-containing monooxygenase 3|P31513||BE0002363|Cytochrome P450 2D6|P10635
