drugbank_id,number,country,approved_date,expires_date,pediatric_extension
DB01001,7284474,United States,2007-10-23,2025-02-26,true
DB01001,6977042,United States,2005-12-20,2019-02-28,true
DB01001,6988496,United States,2006-01-24,2020-08-23,true
DB01001,6871646,United States,2005-03-29,2021-06-23,false
DB01001,8978966,United States,2015-03-17,2032-07-13,true
DB01001,6701917,United States,2004-03-09,2021-06-23,false
DB01001,7540282,United States,2009-06-02,2023-11-06,true
DB01001,6748947,United States,2004-06-15,2021-06-23,false
DB01001,8006690,United States,2011-08-30,2021-06-23,false
DB01001,6718972,United States,2004-04-13,2021-06-23,false
DB01001,9216260,United States,2015-12-22,2031-12-28,true
DB01001,8651103,United States,2014-02-18,2028-09-26,true
DB01001,9463289,United States,2016-10-11,2031-05-18,false
DB01001,9463288,United States,2016-10-11,2025-11-19,true
DB01001,9415009,United States,2016-08-16,2030-05-28,false
DB01001,9731087,United States,2017-08-15,2031-11-18,true
DB01001,9808587,United States,2017-11-07,2031-05-18,false
DB01001,9861771,United States,2018-01-09,2020-10-11,false
DB01001,10022510,United States,2018-07-17,2031-11-18,true
DB01001,10022509,United States,2018-07-17,2031-05-18,false
DB01001,10086156,United States,2018-10-02,2031-05-18,false
DB01001,10124131,United States,2018-11-13,2031-11-18,true
DB01001,9782550,United States,2017-10-10,2036-02-28,true
DB01001,9782551,United States,2017-10-10,2036-02-28,true
DB01001,10569034,United States,2020-02-25,2037-02-16,true
DB01001,10561808,United States,2020-02-18,2032-07-01,true
DB01001,10695512,United States,2020-06-30,2031-05-18,false
DB01001,10765820,United States,2020-09-08,2025-11-19,true
DB01001,10918816,United States,2021-02-16,2036-06-14,true
DB01001,11000653,United States,2021-05-11,2039-06-18,true
DB01001,11173259,United States,2021-11-16,2041-01-06,true
DB01001,11266796,United States,2022-03-08,2041-08-22,true
DB01001,11344685,United States,2022-05-31,2040-03-26,true
DB01001,11351317,United States,2022-06-07,2038-08-10,true
DB01001,11357935,United States,2022-06-14,2039-03-24,true
DB01001,11395889,United States,2022-07-26,2031-05-18,false
DB01001,11439777,United States,2022-09-13,2040-11-24,true
DB01001,11464923,United States,2022-10-11,2040-12-19,true
DB01002,5708011,United States,1998-01-13,2014-10-13,false
DB01004,5378475,United States,1995-01-03,2012-01-03,false
DB01004,9486530,United States,2016-11-08,2034-09-02,false
DB01005,12409156,United States,2021-12-23,2041-12-23,false
DB01006,4978672,United States,1990-12-18,2011-06-03,false
DB01006,8685980,United States,2014-04-01,2030-05-25,false
DB01006,9193732,United States,2015-11-24,2031-11-09,false
DB01006,8415355,United States,2013-04-09,2031-02-19,false
DB01006,8324225,United States,2012-12-04,2028-06-17,false
DB01006,9416136,United States,2016-08-16,2029-08-20,false
DB01006,8962630,United States,2015-02-24,2029-12-09,false
DB01006,9868739,United States,2018-01-16,2031-11-09,false
DB01006,10799506,United States,2020-10-13,2036-04-14,false
DB01006,12064434,United States,2024-08-20,2036-04-14,false
DB01006,12419894,United States,2016-04-14,2036-04-14,false
DB01008,5430057,United States,1995-07-04,2014-03-30,false
DB01012,2202879,Canada,2005-08-30,2015-10-23,false
DB01012,6031003,United States,2000-02-29,2016-12-14,false
DB01012,6211244,United States,2001-04-03,2015-10-23,false
DB01012,7829595,United States,2010-11-09,2026-09-22,false
DB01012,6011068,United States,2000-01-04,2018-03-08,false
DB01012,6313146,United States,2001-11-06,2016-12-14,false
DB01012,9375405,United States,2016-06-28,2026-09-22,false
DB01013,2333869,Canada,2009-01-06,2019-09-08,false
DB01013,2333427,Canada,2007-01-09,2019-06-17,false
DB01013,6126920,United States,2000-10-03,2016-03-01,false
DB01013,8460641,United States,2013-06-11,2028-11-05,false
DB01013,8962000,United States,2015-02-24,2025-08-31,false
DB01013,6730288,United States,2004-05-04,2019-09-08,false
DB01013,7029659,United States,2006-04-18,2019-09-08,false
DB01013,6106848,United States,2000-08-22,2017-09-22,false
DB01013,7700081,United States,2010-04-20,2022-01-03,false
DB01013,8066975,United States,2011-11-29,2019-06-17,false
DB01013,7316810,United States,2008-01-08,2019-06-17,false
DB01013,8066976,United States,2011-11-29,2019-06-17,false
DB01013,5990100,United States,1999-11-23,2018-03-24,false
DB01013,5972920,United States,1999-10-26,2018-02-12,false
DB01013,9855334,United States,2018-01-02,2035-03-11,false
DB01013,9956231,United States,2018-05-01,2030-08-31,false
DB01013,10064875,United States,2018-09-04,2030-08-31,false
DB01013,10588914,United States,2020-03-17,2030-08-31,false
DB01013,11376262,United States,2022-07-05,2036-05-09,false
DB01013,10588913,United States,2020-03-17,2036-05-09,false
DB01014,7452872,United States,2008-11-18,2027-02-24,true
DB01014,7625884,United States,2009-12-01,2027-02-24,true
DB01014,6197341,United States,2001-03-06,2018-03-13,false
DB01014,8497256,United States,2013-07-30,2031-06-23,false
DB01014,9192616,United States,2015-11-24,2026-08-02,false
DB01016,6303146,United States,2001-10-16,2020-01-14,true
DB01017,1330533,Canada,1994-07-05,2011-07-05,false
DB01017,5908838,United States,1999-06-01,2018-02-19,false
DB01017,7790705,United States,2010-09-07,2025-06-24,false
DB01017,7919483,United States,2011-04-05,2027-03-07,false
DB01017,8252776,United States,2012-08-28,2025-06-24,false
DB01017,8268804,United States,2012-09-18,2025-06-24,false
DB01017,8722650,United States,2014-05-13,2025-06-24,false
DB01017,9192615,United States,2015-11-24,2031-11-17,false
DB01017,7541347,United States,2009-06-02,2027-04-02,false
DB01017,7544373,United States,2009-06-09,2027-04-02,false
DB01017,9278105,United States,2016-03-08,2031-05-12,false
DB01017,9084802,United States,2015-07-21,2031-05-12,false
DB01017,7699609,United States,2010-04-20,2022-03-29,false
DB01017,6682348,United States,2004-01-27,2022-03-29,false
DB01017,10137200,United States,2018-11-27,2030-10-01,false
DB01017,8865139,United States,2014-10-21,2030-10-01,false
DB01017,10398641,United States,2019-09-03,2037-09-08,false
DB01017,9675700,United States,2017-06-13,2030-10-01,false
DB01017,8992896,United States,2015-03-31,2030-10-01,false
DB01017,10086080,United States,2018-10-02,2030-10-01,false
DB01017,10213512,United States,2019-02-26,2030-10-01,false
DB01017,10265404,United States,2019-04-23,2030-10-01,false
DB01017,8945516,United States,2015-02-03,2030-10-01,false
DB01017,10517882,United States,2019-12-31,2030-10-01,false
DB01017,10322186,United States,2019-06-18,2030-10-01,false
DB01017,10849847,United States,2020-12-01,2037-09-08,false
DB01017,10821187,United States,2020-11-03,2030-10-01,false
DB01017,10946101,United States,2021-03-16,2030-10-01,false
DB01017,11103517,United States,2021-08-31,2036-04-07,false
DB01017,11944634,United States,2024-04-02,2032-10-16,false
DB01017,11364212,United States,2022-06-21,2039-01-07,false
DB01017,11191740,United States,2021-12-07,2039-01-07,false
DB01017,10905664,United States,2021-02-02,2039-01-07,false
DB01017,12138311,United States,2024-11-12,2030-10-01,false
DB01017,12161656,United States,2024-12-10,2031-05-12,false
DB01018,5854290,United States,1998-12-29,2016-03-21,true
DB01018,6811794,United States,2004-11-02,2023-01-04,true
DB01018,6287599,United States,2001-09-11,2021-06-20,true
DB01024,2250906,Canada,2006-10-03,2017-04-10,false
DB01024,6025391,United States,2000-02-15,2017-04-10,false
DB01024,6172107,United States,2001-01-09,2017-04-10,false
DB01024,6306900,United States,2001-10-23,2018-02-27,false
DB01025,5362737,United States,1994-11-08,2011-11-08,false
DB01026,5456851,United States,1995-10-10,2014-04-07,false
DB01026,7179475,United States,2007-02-20,2018-12-04,false
DB01026,8232276,United States,2012-07-31,2020-11-24,false
DB01026,8735393,United States,2014-05-27,2018-12-04,false
DB01026,7553835,United States,2009-06-30,2018-10-19,false
DB01026,8026238,United States,2011-09-27,2018-10-19,false
DB01029,5270317,United States,1993-12-14,2011-09-30,false
DB01029,2177772,Canada,2007-04-10,2016-05-30,false
DB01029,2057913,Canada,1997-07-08,2011-03-20,false
DB01029,6342247,United States,2002-01-29,2015-12-07,true
DB01029,5994348,United States,1999-11-30,2015-12-07,true
DB01030,5674872,United States,1997-10-07,2015-04-07,false
DB01030,5004758,United States,1991-04-02,2010-05-28,false
DB01030,2103708,Canada,2004-04-27,2012-02-07,false
DB01030,2103707,Canada,2003-12-09,2012-02-07,false
DB01030,8158645,United States,2012-04-17,2024-12-10,false
DB01032,12109197,United States,2024-10-08,2039-04-01,false
DB01032,11554112,United States,2023-01-17,2039-04-01,false
DB01032,11478428,United States,2022-10-25,2039-12-23,false
DB01032,7795243,United States,2010-09-14,2029-06-03,false
DB01035,5656296,United States,1997-08-12,2014-08-12,false
DB01036,5382600,United States,1995-01-17,2012-03-25,false
DB01036,2311755,Canada,2010-03-23,2019-08-26,false
DB01036,1340223,Canada,1998-12-15,2015-12-15,false
DB01036,6630162,United States,2003-10-07,2020-05-11,true
DB01036,6770295,United States,2004-08-03,2020-02-26,true
DB01036,6911217,United States,2005-06-28,2020-05-11,true
DB01037,5648093,United States,1997-07-15,2014-07-15,false
DB01037,7150881,United States,2006-12-19,2018-06-12,false
DB01037,7070808,United States,2006-07-04,2018-05-10,false
DB01037,7638140,United States,2009-12-29,2018-05-10,false
DB01037,6423342,United States,2002-07-23,2016-03-01,false
DB01039,5145684,United States,1992-09-08,2011-01-25,false
DB01039,2487054,Canada,2008-03-18,2023-05-23,false
DB01039,2219475,Canada,2002-07-09,2017-12-11,false
DB01039,8124125,United States,2012-02-28,2024-10-01,false
DB01039,8481078,United States,2013-07-09,2024-10-01,false
DB01039,7658944,United States,2010-02-09,2024-12-09,false
DB01039,9173847,United States,2015-11-03,2024-10-01,false
DB01039,6277405,United States,2001-08-21,2018-01-09,false
DB01039,7037529,United States,2006-05-02,2018-01-09,false
DB01039,6074670,United States,2000-06-13,2018-01-09,false
DB01039,7041319,United States,2006-05-09,2018-01-09,false
DB01039,6652881,United States,2003-11-25,2018-01-09,false
DB01039,6589552,United States,2003-07-08,2018-01-09,false
DB01039,6696084,United States,2004-02-24,2021-09-11,false
DB01039,6375986,United States,2002-04-23,2020-09-21,false
DB01039,7320802,United States,2008-01-22,2023-02-21,false
DB01039,7276249,United States,2007-10-02,2023-02-21,false
DB01039,8026281,United States,2011-09-27,2025-04-22,false
DB01039,9314447,United States,2016-04-19,2033-05-31,false
DB01039,7863331,United States,2011-01-04,2020-08-08,false
DB01039,7101574,United States,2006-09-05,2020-08-20,false
DB01041,6235756,United States,2001-05-22,2013-03-01,false
DB01041,2505964,Canada,2009-07-28,2023-11-13,false
DB01041,2157288,Canada,2005-11-08,2014-02-24,false
DB01041,6045501,United States,2000-04-04,2018-08-28,false
DB01041,6315720,United States,2001-11-13,2020-10-23,false
DB01041,6561976,United States,2003-05-13,2018-08-28,false
DB01041,6561977,United States,2003-05-13,2020-10-23,false
DB01041,6755784,United States,2004-06-29,2020-10-23,false
DB01041,6869399,United States,2005-03-22,2020-10-23,false
DB01041,6908432,United States,2005-06-21,2018-08-28,false
DB01041,7141018,United States,2006-11-28,2020-10-23,false
DB01041,7435745,United States,2008-10-14,2017-11-03,false
DB01041,7874984,United States,2011-01-25,2018-08-28,false
DB01041,7959566,United States,2011-06-14,2020-10-23,false
DB01041,8204763,United States,2012-06-19,2018-08-28,false
DB01041,8315886,United States,2012-11-20,2020-10-23,false
DB01041,8626531,United States,2014-01-07,2020-10-23,false
DB01041,8589188,United States,2013-11-19,2018-08-28,false
DB01041,7230012,United States,2007-06-12,2023-12-09,false
DB01042,1341114,Canada,2000-10-10,2017-10-10,false
DB01042,8410077,United States,2013-04-02,2029-03-13,false
DB01042,9200088,United States,2015-12-01,2029-03-13,false
DB01042,9493582,United States,2016-11-15,2033-08-27,true
DB01042,10040872,United States,2018-08-07,2034-01-30,false
DB01042,10864183,United States,2020-12-15,2030-05-28,false
DB01042,10940128,United States,2021-03-09,2030-06-14,false
DB01042,11020363,United States,2021-06-01,2030-05-28,false
DB01042,11633528,United States,2023-04-25,2032-11-07,false
DB01042,10369264,United States,2019-08-06,2032-11-07,false
DB01042,10098997,United States,2018-10-16,2032-11-07,false
DB01042,11083831,United States,2021-08-10,2032-12-30,false
DB01042,10537520,United States,2020-01-21,2036-06-29,false
DB01042,10195334,United States,2019-02-05,2033-01-16,false
DB01042,11241522,United States,2022-02-08,2032-11-07,false
DB01042,9314561,United States,2016-04-19,2034-02-07,false
DB01042,9707331,United States,2017-07-18,2034-09-17,false
DB01042,10569004,United States,2020-02-25,2032-11-07,false
DB01042,11833286,United States,2023-12-05,2032-12-30,false
DB01043,2426492,Canada,2006-10-03,2023-05-08,false
DB01043,8173708,United States,2012-05-08,2026-05-22,true
DB01043,8283379,United States,2012-10-09,2026-05-22,true
DB01043,8362085,United States,2013-01-29,2026-05-22,true
DB01043,8039009,United States,2011-10-18,2029-09-24,true
DB01043,8329752,United States,2012-12-11,2026-05-22,true
DB01043,8598233,United States,2013-12-03,2026-05-22,true
DB01043,8168209,United States,2012-05-01,2026-05-22,true
DB01043,8338486,United States,2012-12-25,2025-11-22,false
DB01043,8058291,United States,2011-11-15,2029-12-05,false
DB01043,8580858,United States,2013-11-12,2025-11-22,false
DB01043,8338485,United States,2012-12-25,2025-11-22,false
DB01043,8293794,United States,2012-10-23,2025-11-22,false
DB01043,5061703,United States,1991-10-29,2015-10-11,true
DB01044,4980470,United States,1990-12-25,2009-12-15,false
DB01044,2307632,Canada,2007-05-22,2019-08-20,false
DB01044,1340316,Canada,1999-01-12,2016-01-12,false
DB01044,6333045,United States,2001-12-25,2020-02-20,true
DB01044,5880283,United States,1999-03-09,2016-06-05,true
DB01046,5317032,United States,1994-05-31,2011-05-31,false
DB01046,6414016,United States,2002-07-02,2020-09-05,false
DB01046,7064148,United States,2006-06-20,2022-08-30,false
DB01046,7795312,United States,2010-09-14,2024-09-17,false
DB01046,8071613,United States,2011-12-06,2020-09-05,false
DB01046,8748481,United States,2014-06-10,2025-09-01,false
DB01046,8088934,United States,2012-01-03,2021-05-18,false
DB01046,8114890,United States,2012-02-14,2020-09-05,false
DB01046,8026393,United States,2011-09-27,2027-10-25,false
DB01046,6583174,United States,2003-06-24,2020-10-16,false
DB01046,7417067,United States,2008-08-26,2020-10-16,false
DB01046,8338639,United States,2012-12-25,2027-01-23,false
DB01046,8097649,United States,2012-01-17,2020-10-16,false
DB01046,8779187,United States,2014-07-15,2027-01-23,false
DB01046,6982283,United States,2006-01-03,2022-12-04,false
DB01046,8097653,United States,2012-01-17,2022-11-14,false
DB01046,8389542,United States,2013-03-05,2022-11-14,false
DB01047,7220424,United States,2007-05-22,2023-01-07,false
DB01047,7794738,United States,2010-09-14,2022-09-11,false
DB01047,8232264,United States,2012-07-31,2023-03-09,false
DB01047,6765001,United States,2004-07-20,2021-12-21,false
DB01048,5089500,United States,1992-02-18,2009-12-26,false
DB01048,2289753,Canada,2007-01-23,2018-05-14,false
DB01048,1340589,Canada,1999-06-08,2016-06-08,false
DB01048,2216634,Canada,2004-07-20,2016-03-28,false
DB01048,9242986,United States,2016-01-26,2030-06-08,true
DB01048,5905082,United States,1999-05-18,2016-11-18,true
DB01048,6294540,United States,2001-09-25,2018-11-14,true
DB01048,6641843,United States,2003-11-04,2019-08-04,true
DB01048,6417191,United States,2002-07-09,2016-09-28,true
DB01048,8129385,United States,2012-03-06,2028-04-05,true
DB01050,5215755,United States,1993-06-01,2010-06-01,false
DB01050,6599531,United States,2003-07-29,2017-06-10,false
DB01050,6348216,United States,2002-02-19,2017-06-10,false
DB01050,6342530,United States,2002-01-29,2020-11-14,false
DB01050,6344479,United States,2002-02-05,2021-03-20,false
DB01050,8415337,United States,2013-04-09,2032-03-02,false
DB01050,6211246,United States,2001-04-03,2019-06-10,false
DB01050,8883849,United States,2014-11-11,2022-01-17,false
DB01050,9155718,United States,2015-10-13,2022-01-17,false
DB01050,8263647,United States,2012-09-11,2022-05-30,false
DB01050,7863287,United States,2011-01-04,2027-02-28,false
DB01050,6251426,United States,2001-06-26,2018-06-25,false
DB01050,6727286,United States,2004-04-27,2021-11-27,false
DB01050,8735452,United States,2014-05-27,2029-09-30,false
DB01050,9138404,United States,2015-09-22,2029-09-30,false
DB01050,9114068,United States,2015-08-25,2029-09-30,false
DB01050,8871810,United States,2014-10-28,2029-09-30,false
DB01050,9012508,United States,2015-04-21,2030-09-14,false
DB01050,9295639,United States,2016-03-29,2029-09-30,false
DB01050,8067451,United States,2011-11-29,2026-07-18,false
DB01050,8501228,United States,2013-08-06,2026-07-18,false
DB01050,8318202,United States,2012-11-27,2026-07-18,false
DB01050,8449910,United States,2013-05-28,2026-07-18,false
DB01050,8309127,United States,2012-11-13,2026-07-18,false
DB01050,8067033,United States,2011-11-29,2026-07-18,false
DB01050,9649284,United States,2017-05-16,2029-09-30,false
DB01050,9072710,United States,2015-07-07,2032-03-16,false
DB01050,9072661,United States,2015-07-07,2032-03-16,false
DB01050,10238640,United States,2019-03-26,2024-05-25,false
DB01050,10532036,United States,2020-01-14,2025-09-22,false
DB01050,11197830,United States,2021-12-14,2039-02-27,false
DB01050,11534407,United States,2022-12-27,2039-02-27,false
DB01050,11446266,United States,2022-09-20,2031-10-26,false
DB01050,11806400,United States,2023-11-07,2032-03-16,false
DB01050,11213498,United States,2022-01-04,2036-01-14,false
DB01050,11389416,United States,2022-07-19,2035-07-17,false
DB01050,11896567,United States,2024-02-13,2031-10-26,false
DB01050,11918693,United States,2024-03-05,2041-07-09,false
DB01050,12083087,United States,2024-09-10,2035-07-17,false
DB01050,12220392,United States,2011-10-26,2031-10-26,false
DB01057,2911430,United States,1958-01-15,1978-01-15,false
DB01060,6544555,United States,2003-04-08,2020-10-13,false
DB01060,6669948,United States,2003-12-30,2020-10-13,false
DB01060,6723341,United States,2004-04-20,2020-10-13,false
DB01060,8299052,United States,2012-10-30,2027-05-07,false
DB01060,8778924,United States,2014-07-15,2026-12-08,false
DB01060,8357394,United States,2013-01-22,2026-12-08,false
DB01060,6878386,United States,2005-04-12,2020-04-04,false
DB01060,7217430,United States,2007-05-15,2020-04-04,false
DB01060,7250176,United States,2007-07-31,2020-04-04,false
DB01060,6783773,United States,2004-08-31,2020-04-04,false
DB01060,6746692,United States,2004-06-08,2020-04-04,false
DB01060,9603806,United States,2017-03-28,2034-02-12,false
DB01060,9498445,United States,2016-11-22,2034-02-12,false
DB01060,9050263,United States,2015-06-09,2034-02-12,false
DB01060,10238606,United States,2019-03-26,2034-02-12,false
DB01060,11135172,United States,2021-10-05,2034-02-12,false
DB01060,9186411,United States,2015-11-17,2030-08-11,false
DB01060,7977488,United States,2011-07-12,2028-08-11,false
DB01060,11878011,United States,2024-01-23,2042-05-27,false
DB01060,11931463,United States,2024-03-19,2034-02-12,false
DB01062,5164190,United States,1992-11-17,2010-12-11,false
DB01062,2218714,Canada,2005-08-23,2016-05-08,false
DB01062,6743441,United States,2004-06-01,2020-04-26,false
DB01062,7081249,United States,2006-07-25,2020-04-26,false
DB01062,7081250,United States,2006-07-25,2020-04-26,false
DB01062,7081251,United States,2006-07-25,2020-04-26,false
DB01062,7081252,United States,2006-07-25,2020-04-26,false
DB01062,7179483,United States,2007-02-20,2020-04-26,false
DB01062,7198801,United States,2007-04-03,2022-06-25,false
DB01062,7029694,United States,2006-04-18,2020-04-26,false
DB01062,8241662,United States,2012-08-14,2020-04-26,false
DB01062,8920392,United States,2014-12-30,2031-03-26,false
DB01062,9259388,United States,2016-02-16,2029-11-06,false
DB01062,6262115,United States,2001-07-17,2015-11-22,true
DB01062,5912268,United States,1999-06-15,2015-11-22,true
DB01062,5840754,United States,1998-11-24,2015-11-22,true
DB01062,5674895,United States,1997-10-07,2015-11-22,true
DB01062,10272061,United States,2019-04-30,2020-04-26,false
DB01062,10449173,United States,2019-10-22,2029-11-06,false
DB01066,5958915,United States,1999-09-28,2016-10-14,false
DB01067,5591454,United States,1997-01-07,2014-01-07,false
DB01067,5024843,United States,1991-06-18,2009-09-05,false
DB01067,2024502,Canada,1997-11-11,2010-08-31,false
DB01067,RE44459,United States,2013-08-27,2019-03-26,false
DB01072,2250840,Canada,2006-07-04,2017-04-14,false
DB01072,2317736,Canada,2004-11-02,2018-12-22,false
DB01072,5849911,United States,1998-12-15,2017-12-20,true
DB01072,6087383,United States,2000-07-11,2019-06-21,true
DB01072,8148374,United States,2012-04-03,2030-03-03,true
DB01072,10039718,United States,2018-08-07,2033-04-06,true
DB01073,7148207,United States,2006-12-12,2022-12-20,false
DB01073,7547776,United States,2009-06-16,2018-12-10,false
DB01075,8883849,United States,2014-11-11,2022-01-17,false
DB01075,9155718,United States,2015-10-13,2022-01-17,false
DB01075,8263647,United States,2012-09-11,2022-05-30,false
DB01076,4681893,United States,1987-07-21,2009-09-24,false
DB01076,2521776,Canada,2006-04-25,2022-05-21,false
DB01076,2220018,Canada,2001-04-17,2016-07-08,false
DB01076,5969156,United States,1999-10-19,2017-01-08,true
DB01076,RE42461,United States,2011-06-14,2017-04-25,true
DB01076,6455574,United States,2002-09-24,2018-08-11,false
DB01076,11369567,United States,2022-06-28,2037-06-07,false
DB01076,11654106,United States,2023-05-23,2037-06-07,false
DB01076,11925704,United States,2024-03-12,2037-06-07,false
DB01076,12168069,United States,2024-12-17,2037-06-07,false
DB01076,12370136,United States,2017-06-07,2037-06-07,false
DB01079,5510353,United States,1996-04-23,2013-04-26,false
DB01080,12016857,United States,2024-06-25,2039-08-16,false
DB01080,12290499,United States,2022-10-17,2042-10-17,false
DB01083,4598089,United States,1986-07-01,2009-12-18,false
DB01083,2383036,Canada,2006-01-10,2020-09-11,false
DB01083,2258095,Canada,2000-02-22,2018-01-24,false
DB01083,6004996,United States,1999-12-21,2018-07-06,true
DB01084,5441958,United States,1995-08-15,2013-12-08,false
DB01085,10610518,United States,2020-04-07,2039-04-24,false
DB01085,11285134,United States,2022-03-29,2039-04-24,false
DB01085,11129812,United States,2021-09-28,2037-08-18,false
DB01085,10639297,United States,2020-05-05,2037-08-18,false
DB01085,9867810,United States,2018-01-16,2037-08-18,false
DB01085,11974986,United States,2024-05-07,2037-08-18,false
DB01088,12409183,United States,2024-07-18,2044-07-18,false
DB01088,12409184,United States,2021-08-06,2041-08-06,false
DB01091,5021458,United States,1991-06-04,2010-10-18,false
DB01095,5354772,United States,1994-10-11,2011-10-11,false
DB01095,2346868,Canada,2008-09-09,2019-10-12,false
DB01095,2085037,Canada,2000-11-28,2012-12-10,false
DB01095,6242003,United States,2001-06-05,2020-10-13,true
DB01098,2315141,Canada,2009-08-18,2020-08-04,false
DB01098,2072945,Canada,2001-07-31,2012-07-02,false
DB01098,6858618,United States,2005-02-22,2022-06-17,true
DB01098,7030152,United States,2006-04-18,2018-10-02,true
DB01098,7964614,United States,2011-06-21,2018-10-02,true
DB01098,6316460,United States,2001-11-13,2021-02-04,true
DB01098,RE37314,United States,2001-08-07,2016-07-08,true
DB01098,10413543,United States,2019-09-17,2036-02-12,false
DB01098,10376470,United States,2019-08-13,2033-05-01,false
DB01098,9763885,United States,2017-09-19,2033-05-01,false
DB01101,5472949,United States,1995-12-05,2013-12-14,false
DB01101,4966891,United States,1990-10-30,2011-01-13,false
DB01101,2103324,Canada,1997-12-23,2013-11-17,false
DB01101,1327358,Canada,1994-03-01,2011-03-01,false
DB01102,5395970,United States,1995-03-07,2012-03-07,false
DB01102,5234404,United States,1993-08-10,2010-08-10,false
DB01104,4962128,United States,1990-10-09,2009-11-02,false
DB01104,2029065,Canada,1994-11-08,2010-10-31,false
DB01104,6727283,United States,2004-04-27,2020-04-11,true
DB01104,7067555,United States,2006-06-27,2020-04-11,true
DB01105,5436272,United States,1995-07-25,2013-01-25,false
DB01109,8541393,United States,2013-09-24,2024-11-02,false
DB01109,7696182,United States,2010-04-13,2025-05-16,false
DB01109,11738120,United States,2023-08-29,2042-04-15,false
DB01109,9339036,United States,2016-05-17,2024-11-02,false
DB01110,5514698,United States,1996-05-07,2014-03-21,false
DB01110,8147852,United States,2012-04-03,2028-03-30,false
DB01110,6153635,United States,2000-11-28,2020-11-28,false
DB01110,6916485,United States,2005-07-12,2022-09-11,false
DB01110,7651698,United States,2010-01-26,2022-09-11,false
DB01110,8518442,United States,2013-08-27,2022-09-11,false
DB01112,2408198,Canada,2004-03-09,2022-11-21,false
DB01112,1328405,Canada,1994-04-12,2011-04-12,false
DB01114,7863287,United States,2011-01-04,2027-02-28,false
DB01114,8062667,United States,2011-11-22,2029-03-29,false
DB01114,8790700,United States,2014-07-29,2027-03-15,false
DB01114,9066942,United States,2015-06-30,2032-01-03,false
DB01114,6383471,United States,2002-05-07,2019-04-06,false
DB01114,6248363,United States,2001-06-19,2019-11-23,false
DB01114,9107921,United States,2015-08-18,2032-01-03,false
DB01114,10238640,United States,2019-03-26,2024-05-25,false
DB01115,5264446,United States,1993-11-23,2010-11-23,false
DB01117,6649659,United States,2003-11-18,2017-01-10,true
DB01117,5998449,United States,1999-12-07,2014-05-25,false
DB01117,2152615,Canada,2001-10-16,2013-12-23,false
DB01117,2150234,Canada,2005-03-22,2013-11-25,false
DB01118,5134127,United States,1992-07-28,2010-01-23,false
DB01118,6869939,United States,2005-03-22,2022-05-04,false
DB01118,7635773,United States,2009-12-22,2029-03-13,false
DB01119,12178823,United States,2015-11-12,2035-11-12,false
DB01119,9757384,United States,2015-11-12,2035-11-12,false
DB01119,7799777,United States,2009-03-05,2029-03-05,false
DB01119,7572789,United States,2006-12-20,2026-12-20,false
DB01119,12343348,United States,2015-11-12,2035-11-12,false
DB01119,12419895,United States,2015-11-12,2035-11-12,false
DB01120,2273420,Canada,2002-07-09,2019-05-27,false
DB01126,5846976,United States,1998-12-08,2013-09-17,false
DB01126,2171329,Canada,2004-11-23,2014-09-16,false
DB01126,2170047,Canada,2004-11-09,2014-09-16,false
DB01126,5565467,United States,1996-10-15,2015-11-20,false
DB01127,5993830,United States,1999-11-30,2018-01-16,false
DB01127,10071054,United States,2018-09-11,2031-08-08,false
DB01129,5045552,United States,1991-09-03,2013-05-08,false
DB01129,2104531,Canada,1999-01-05,2013-08-20,false
DB01129,1336958,Canada,1995-09-12,2012-09-12,false
DB01132,4687777,United States,1987-08-18,2011-01-17,false
DB01132,2179584,Canada,2007-04-24,2016-06-20,false
DB01132,2531834,Canada,2006-12-05,2016-06-20,false
DB01132,6150383,United States,2000-11-21,2016-06-19,false
DB01132,6211205,United States,2001-04-03,2016-06-19,false
DB01132,6303640,United States,2001-10-16,2016-08-09,false
DB01132,6329404,United States,2001-12-11,2016-06-19,false
DB01132,8071130,United States,2011-12-06,2028-06-08,false
DB01132,7538125,United States,2009-05-26,2016-06-19,false
DB01132,7700128,United States,2010-04-20,2027-01-30,false
DB01132,5965584,United States,1999-10-12,2016-06-19,false
DB01132,6166042,United States,2000-12-26,2016-06-19,false
DB01132,6166043,United States,2000-12-26,2016-06-19,false
DB01132,6172090,United States,2001-01-09,2016-06-19,false
DB01132,6790459,United States,2004-09-14,2021-03-17,false
DB01132,7919116,United States,2011-04-05,2018-03-20,false
DB01132,8475841,United States,2013-07-02,2018-03-20,false
DB01132,6099859,United States,2000-08-08,2018-03-20,false
DB01132,6866866,United States,2005-03-15,2021-03-17,false
DB01132,7785627,United States,2010-08-31,2026-07-31,false
DB01132,7959946,United States,2011-06-14,2026-07-31,false
DB01132,8470368,United States,2013-06-25,2023-09-19,false
DB01132,8668931,United States,2014-03-11,2023-09-19,false
DB01132,9060941,United States,2015-06-23,2023-09-19,false
DB01132,6495162,United States,2002-12-17,2018-03-20,false
DB01132,6150384,United States,2000-11-21,2016-06-19,false
DB01132,6271243,United States,2001-08-07,2016-06-19,false
DB01132,9101660,United States,2015-08-11,2027-01-22,false
DB01132,6303661,United States,2001-10-16,2017-04-24,false
DB01132,6890898,United States,2005-05-10,2019-02-02,false
DB01132,7078381,United States,2006-07-18,2019-02-02,false
DB01132,7459428,United States,2008-12-02,2019-02-02,false
DB01132,7807689,United States,2010-10-05,2028-06-27,false
