node_idx,average_mass,monoisotopic_mass,is_biotech,state_solid,state_liquid,state_gas,calc_logP,calc_logS,calc_mol_weight,calc_hbd,calc_hba,calc_rotb,calc_psa,calc_charge,calc_n_rings,calc_bioavail,calc_rule5,calc_ghose,calc_mddrl,calc_refractivity,calc_polarizability,calc_pka_acid,calc_pka_basic,exp_logP,exp_logS,exp_melting_pt,exp_boiling_pt,exp_water_sol,exp_pKa,is_withdrawn,is_investigational,is_vet_approved,is_nutraceutical,is_illicit,n_targets,n_enzymes,n_carriers,n_transporters,n_categories,n_atc_codes,n_patents,n_products,n_food_interactions,n_synonyms,atc_A,atc_B,atc_C,atc_D,atc_G,atc_H,atc_J,atc_L,atc_M,atc_N,atc_P,atc_R,atc_S,atc_V,kingdom_organic,kingdom_inorganic,sc_organoheterocyclic_compounds,sc_benzenoids,sc_organic_acids,sc_organic_acids_and_derivatives,sc_lipids_and_lipid-like_molecule,sc_organic_oxygen_compounds,sc_phenylpropanoids_and_polyketid,sc_mixed_metal_non-metal_compound,sc_organic_nitrogen_compounds,sc_alkaloids_and_derivatives
138,0.1243172953695735,0.12560861078748708,0.0,1.0,0.0,0.0,2.887071542154527,-1.8666824012602872,0.1243172953695735,-0.26626336650843857,-0.9611029317282931,-0.1063366462412602,-0.79567254329534,-0.004965795860347653,0.4002876120664582,0.310614121258471,-2.3425100513830497,-0.6327127096901252,-0.39490031082736166,0.624421052116538,0.645532159420715,2.393100740987157,-1.0369601628680316,0.17886098437251619,-0.02751463411546361,-0.6059126849725026,-0.07771139130807232,-0.01986468195706555,-0.8629776339846582,0.0,1.0,0.0,1.0,0.0,2.0,6.0,1.0,0.0,14.0,1.0,0.0,166.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
139,-1.009585239185622,-1.0082393350942698,0.0,1.0,0.0,0.0,-2.6372854293925854,3.069000955217756,-1.009585239185622,0.4814571854142339,-0.14389843516182568,-0.6070412800155738,-0.0008738692828990547,-0.004965795860347653,-1.456577044359211,0.310614121258471,0.42680348322782885,-0.6327127096901252,-0.39490031082736166,-1.2414204782521119,-1.1451483055494693,-1.8292680459087718,1.3710685734674253,-0.16196325197688,8.411292548017762,0.9433683758191157,-0.07771139130807232,-0.019885433650084734,-1.4715840269290852,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,8.0,0.0,1.0,238.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
140,1.2225246566478856,1.2247173848872952,0.0,1.0,0.0,0.0,-1.802632818016251,0.8255085204550092,1.2225246566478856,2.350758565220915,3.124919551104044,0.895072621307367,2.937195076170229,-2.272679238752442,1.6381973830169043,-3.2187572328514045,-2.3425100513830497,-0.6327127096901252,2.5317565522595,0.8814455956438413,1.0435113444960764,-4.364778306932858,0.4195465388183662,-0.2241932055284181,-0.02751463411546361,-0.3312174614278895,-0.07771139130807232,-0.01986468195706555,0.05398933138494591,0.0,0.0,0.0,1.0,0.0,144.0,9.0,0.0,0.0,11.0,0.0,0.0,24.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,0.30714893221738593,0.3088051535578685,0.0,1.0,0.0,0.0,-1.0931780983463668,-0.2214546157676059,0.30714893221738593,1.6030380132982425,2.0353135556820874,0.5612695321244913,1.573660964389252,-2.272679238752442,0.4002876120664582,-3.2187572328514045,-2.3425100513830497,-0.6327127096901252,2.5317565522595,0.29872304798697213,0.2543290104136062,-1.5237534212539643,-0.23740110672557876,-0.14928677995712222,-0.02751463411546361,-0.023558811057922718,-0.07771139130807232,-0.01986468195706555,0.05398933138494591,0.0,1.0,1.0,1.0,0.0,5.0,3.0,0.0,7.0,22.0,10.0,0.0,1577.0,0.0,19.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
142,-0.2605455248616293,-0.259241764641502,0.0,0.0,1.0,0.0,2.334114187117706,-1.8666824012602872,-0.2605455248616293,-0.26626336650843857,-0.6887014328728039,1.2288757104902426,-0.5814082766277411,-1.1388225173063948,-1.456577044359211,-3.2187572328514045,-2.3425100513830497,-0.6327127096901252,-0.39490031082736166,0.11765827387914822,-0.0225849969089779,-1.1477354216788165,0.08756587808085661,0.09848062770177944,-0.02751463411546361,-0.023558811057922718,-0.07771139130807232,-0.01986468195706555,0.05398933138494591,0.0,1.0,0.0,1.0,0.0,12.0,0.0,1.0,0.0,20.0,0.0,0.0,66.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
143,-1.1322626277362837,-1.1309575179239417,0.0,1.0,0.0,0.0,-2.6372854293925854,3.1437840363765144,-1.1322626277362837,0.10759690945289764,-0.41629993401731485,-0.7739428246070117,-0.2548027570793564,-0.004965795860347653,-1.456577044359211,0.310614121258471,0.42680348322782885,-0.6327127096901252,-0.39490031082736166,-1.3499864796286338,-1.2621478616612951,-1.7613759070965922,1.4832873883646118,-0.15937033724556593,-0.02751463411546361,1.4268319692576348,-0.07771139130807232,-0.020442962469200094,-4.116993148260861,0.0,1.0,0.0,1.0,0.0,13.0,0.0,0.0,1.0,6.0,0.0,1.0,231.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
144,-1.017645927251685,-1.0163328765666915,0.0,1.0,0.0,0.0,-2.272124911915439,2.814738479277978,-1.017645927251685,0.10759690945289764,-0.41629993401731485,-0.6070412800155738,-0.2548027570793564,-0.004965795860347653,-1.456577044359211,0.310614121258471,0.42680348322782885,-0.6327127096901252,-0.39490031082736166,-1.1862266889616988,-1.0950056386444011,-1.6960950043925735,1.5113420920889082,-0.142372340673618,-0.02751463411546361,1.5916491033844027,-0.07771139130807232,-0.020151747043830902,-4.149452155884564,0.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,7.0,0.0,1.0,238.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
145,-0.3259143588847247,-0.3246476267925489,0.0,1.0,0.0,0.0,2.255865504801174,-0.8197192650376716,-0.3259143588847247,-0.26626336650843857,-0.9611029317282931,-0.1063366462412602,-0.79567254329534,-0.004965795860347653,-0.8376221588839879,0.310614121258471,0.42680348322782885,1.5801665339015234,-0.39490031082736166,0.060278591943570436,0.004970883101915428,1.8865209360039725,-1.2473704408002557,0.08638035895564704,-0.02751463411546361,-1.1717848454744058,-0.07771139130807232,-0.020509990437652052,0.05398933138494591,0.0,1.0,1.0,1.0,0.0,16.0,1.0,8.0,1.0,36.0,5.0,0.0,849.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
146,0.2634670221411006,0.2648114493150897,0.0,1.0,0.0,0.0,3.5391438947922884,-3.2127778621179353,0.2634670221411006,-0.26626336650843857,-0.6887014328728039,1.061974165898805,-0.6798167037322504,-0.004965795860347653,-0.21866727340876485,-3.2187572328514045,-2.3425100513830497,-0.6327127096901252,-0.39490031082736166,0.7424592549554415,0.8519753916334734,0.41378377100131064,-1.8786012745969292,-0.01387901065516433,-0.02751463411546361,-1.8365472864523698,-0.07771139130807232,-0.01986468195706555,0.05398933138494591,0.0,1.0,1.0,1.0,0.0,10.0,9.0,4.0,4.0,26.0,0.0,0.0,545.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
147,-0.8050605498329892,-0.803717035926665,0.0,1.0,0.0,0.0,-1.3696567758647775,1.8724716566776245,-0.8050605498329892,0.4814571854142339,-0.14389843516182568,-0.6070412800155738,-0.12601825936350608,-0.004965795860347653,-0.8376221588839879,0.310614121258471,0.42680348322782885,-0.6327127096901252,-0.39490031082736166,-0.919912101692445,-0.8727516556057203,0.048210715858805896,0.5715095173249728,-0.09944519678852923,-0.02751463411546361,-0.12244909153398346,-0.07771139130807232,-0.020404225975564287,0.05398933138494591,0.0,1.0,1.0,1.0,0.0,2.0,4.0,1.0,1.0,13.0,1.0,6.0,1668.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,-0.6532839507069753,-0.652542088137863,0.0,1.0,0.0,0.0,0.362247392741116,0.3768100335024598,-0.6532839507069753,-0.26626336650843857,-0.6887014328728039,-0.1063366462412602,-0.5814082766277411,-1.1388225173063948,-0.8376221588839879,0.310614121258471,0.42680348322782885,1.5801665339015234,-0.39490031082736166,-0.7330182805308484,-0.663598008965661,-1.2260725049236392,0.08756587808085661,-0.016760027023291095,-0.02751463411546361,-1.2047482722997593,-1.290542219033175,-0.01986468195706555,0.05398933138494591,0.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,18.0,1.0,0.0,24.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,-0.9603373727241183,-0.9590205558880663,0.0,1.0,0.0,0.0,-1.9591301826493137,2.5754326195699515,-0.9603373727241183,0.10759690945289764,-0.41629993401731485,-0.4401397354241359,-0.2548027570793564,-0.004965795860347653,-1.456577044359211,0.310614121258471,0.42680348322782885,-0.6327127096901252,-0.39490031082736166,-1.102434137563712,-1.0082723769707695,-1.6778163516354485,1.5090042001118835,-0.12623864901210813,-0.02751463411546361,1.2675087396017592,-0.07771139130807232,-0.020318452311085,-4.092648892543084,0.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,7.0,0.0,1.0,246.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
150,0.07524511423770677,0.07653861795782722,0.0,1.0,0.0,0.0,3.090518116177509,-1.8666824012602872,0.07524511423770677,-0.26626336650843857,-0.9611029317282931,0.06056489835017766,-0.79567254329534,-0.004965795860347653,0.4002876120664582,0.310614121258471,-2.3425100513830497,-0.6327127096901252,2.5317565522595,0.5211376246324979,0.596292963991414,2.393100740987157,-1.0369601628680316,0.13881485685555414,-0.02751463411546361,-0.9410408576969307,-0.07771139130807232,-0.01986468195706555,0.05398933138494591,0.0,1.0,0.0,1.0,0.0,1.0,7.0,1.0,0.0,31.0,9.0,1.0,1065.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
151,-0.7927944452600592,-0.7915373064470591,0.0,1.0,0.0,0.0,-0.07594522823145952,0.7507254392962509,-0.7927944452600592,-0.6401236424697748,-0.6887014328728039,-0.9408443691984495,-0.6210728977565995,-0.004965795860347653,-0.21866727340876485,0.310614121258471,0.42680348322782885,1.5801665339015234,-0.39490031082736166,-0.8027846874556939,-0.8488096614978949,0.08476802137305604,-2.4163164293126136,-0.01387901065516433,-0.38661281207857856,-0.6938151565067788,-0.07771139130807232,-0.009488835447474482,0.05398933138494591,0.0,0.0,0.0,1.0,0.0,11.0,16.0,0.0,0.0,48.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,-1.0258818920768504,-1.0245752044156566,0.0,1.0,0.0,0.0,-2.4807880647595226,2.994217874058998,-1.0258818920768504,0.10759690945289764,-0.41629993401731485,-0.7739428246070117,-0.43040657024161244,-0.004965795860347653,-0.8376221588839879,0.310614121258471,0.42680348322782885,-0.6327127096901252,-0.39490031082736166,-1.2122752429832468,-1.1261754045583625,-1.899771420829112,1.915797404114184,-0.15043918650437293,-0.02751463411546361,0.5587950628566573,-0.07771139130807232,-0.020444345915401372,0.05398933138494591,0.0,1.0,0.0,1.0,0.0,22.0,1.0,0.0,1.0,7.0,0.0,1.0,232.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
153,-0.9441833109492697,-0.9428280040761654,0.0,1.0,0.0,0.0,-1.2705417782638377,1.797688575518866,-0.9441833109492697,0.10759690945289764,-0.14389843516182568,-0.9408443691984495,-0.039408801835302536,-0.004965795860347653,-0.21866727340876485,0.310614121258471,0.42680348322782885,-0.6327127096901252,-0.39490031082736166,-1.0272029990259544,-1.0904882812655663,0.2806107294851121,0.12263425773622742,-0.07985428548526723,2.336548370808383,2.0861005057647066,-0.07771139130807232,0.05069107430815371,-2.6482230532883104,0.0,1.0,0.0,1.0,0.0,12.0,1.0,0.0,0.0,5.0,0.0,0.0,123.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,-0.9564763811774463,-0.9550996039338735,0.0,1.0,0.0,0.0,-2.8459485822366686,2.695085549423965,-0.9564763811774463,0.4814571854142339,-0.14389843516182568,-0.4401397354241359,0.2860670291366272,-0.004965795860347653,-1.456577044359211,0.310614121258471,0.42680348322782885,-0.6327127096901252,-0.39490031082736166,-1.2069926690907649,-1.1180441612764596,-1.8841040041801476,1.2378087307770165,-0.1873161960163955,6.466177417384218,0.7016365790998561,-0.07771139130807232,-0.02035303846611697,1.1413660867789888,1.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,8.0,0.0,0.0,6.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
155,0.23822390026601203,0.23972450814960752,0.0,1.0,0.0,0.0,0.09098529404380735,0.2272438711849432,0.23822390026601203,0.8553174613755701,0.40090456254915263,0.895072621307367,0.5104984929923198,-1.1388225173063948,-0.21866727340876485,0.310614121258471,0.42680348322782885,1.5801665339015234,-0.39490031082736166,0.34590189757844714,0.4399923986837237,-1.3070208242766224,-1.3642650396514915,-0.06026337418200524,-0.02751463411546361,0.011602177555787645,2.5684649600921516,-0.01986468195706555,-2.607649293758682,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,13.0,23.0,5.0,2.0,600.0,1.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
156,-0.19562775270811375,-0.1940975372027164,0.0,1.0,0.0,0.0,0.4352794962365453,-0.8197192650376716,-0.19562775270811375,-0.26626336650843857,-0.14389843516182568,0.7281710767159291,-0.336140334584104,1.1288909255856996,-0.8376221588839879,0.310614121258471,0.42680348322782885,1.5801665339015234,-0.39490031082736166,-0.28072066070214985,-0.18024076943031864,0.08476802137305604,1.3383380857890792,0.014931153026103308,-0.02751463411546361,-0.55097364026358,-0.07771139130807232,-0.01986468195706555,0.05398933138494591,0.0,1.0,0.0,0.0,0.0,2.0,8.0,0.0,2.0,47.0,1.0,1.0,127.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,0.2831302962328135,0.28462738032809615,0.0,1.0,0.0,0.0,0.8473892231036104,-0.5953700215613971,0.2831302962328135,0.10759690945289764,0.40090456254915263,0.7281710767159291,0.35711188850034187,-2.272679238752442,0.4002876120664582,0.310614121258471,-2.3425100513830497,-0.6327127096901252,2.5317565522595,0.7315297917296172,0.4896833298509085,-1.2704635187623718,-0.8826592923844002,-0.03407493539573295,-0.02751463411546361,-0.5949248760307181,-1.9917789521542344,-0.01848123575578674,-2.17756744274462,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,25.0,9.0,23.0,1405.0,1.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
158,0.20546839198154168,0.206949918319341,0.0,1.0,0.0,0.0,-0.5923865315205663,-0.37102077808512246,0.20546839198154168,0.10759690945289764,0.12850306369366346,0.7281710767159291,0.1546465914090489,-1.1388225173063948,0.4002876120664582,0.310614121258471,0.42680348322782885,1.5801665339015234,2.5317565522595,0.3020018869547193,0.3776528668558009,-1.4271376852520166,0.4826696221980336,0.006288103921723008,-0.02751463411546361,-0.6718395386232098,-0.07771139130807232,-0.02031430197248116,0.05398933138494591,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,17.0,10.0,5.0,423.0,2.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
159,0.2789583825097375,0.2804704449595022,0.0,1.0,0.0,0.0,0.07533555758050119,-0.44580385924388044,0.2789583825097375,0.10759690945289764,0.40090456254915263,-0.6070412800155738,0.11849655696249448,-0.004965795860347653,1.6381973830169043,0.310614121258471,0.42680348322782885,1.5801665339015234,-0.39490031082736166,0.3147529273848478,0.3722320380011991,1.1788759506924096,-1.4110228791919859,-0.045570190704558734,-0.02751463411546361,0.6137341075655799,-0.07771139130807232,-0.01986468195706555,0.05398933138494591,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,24.0,2.0,1.0,24.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
160,-0.6233153020351874,-0.6238683025277492,0.0,1.0,0.0,0.0,-1.5000712463923298,0.7507254392962509,-0.6233153020351874,0.10759690945289764,-0.41629993401731485,-0.27323819083269807,-0.2548027570793564,-0.004965795860347653,-0.8376221588839879,0.310614121258471,0.42680348322782885,-0.6327127096901252,-0.39490031082736166,-0.7246390253910496,-0.6911538889765544,-1.390580379737766,1.5557620396523777,-0.03980815796830521,-0.02751463411546361,-0.023558811057922718,-0.07771139130807232,-0.020279715817449192,1.7905462392530436,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,18.0,1.0,10.0,519.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
161,-0.9438584973747083,-0.9426223017011803,0.0,0.0,1.0,0.0,-0.10724470115807197,1.1994239262488005,-0.9438584973747083,-0.26626336650843857,-0.9611029317282931,-0.6070412800155738,-0.7229959115434128,1.1288909255856996,-0.8376221588839879,0.310614121258471,0.42680348322782885,-0.6327127096901252,-0.39490031082736166,-0.9271984105096612,-0.915214814966769,0.08476802137305604,1.6071956631469215,-0.026555482674922096,-0.02751463411546361,-2.9463159895726068,-2.153195709589648,-0.01986468195706555,2.017759292618964,0.0,1.0,0.0,0.0,1.0,11.0,2.0,0.0,2.0,34.0,1.0,28.0,1115.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,1.641141940119285,1.6426566372228246,0.0,1.0,0.0,0.0,-0.20635969875901175,-1.492766995466496,1.641141940119285,2.350758565220915,0.9457075602601309,2.730989611813184,2.099844799111323,-1.1388225173063948,0.4002876120664582,-3.2187572328514045,-2.3425100513830497,-0.6327127096901252,2.5317565522595,1.9204732329788776,1.8783189881047802,-1.361856782547998,0.08756587808085661,-0.031165108863924915,-0.02751463411546361,0.6466975343909335,-0.07771139130807232,-0.01986468195706555,0.05398933138494591,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
163,-0.833440676268432,-0.8321702498621589,0.0,0.0,1.0,0.0,-0.6184694256260767,2.4408230734841867,-0.833440676268432,-0.6401236424697748,-0.6887014328728039,-0.7739428246070117,-0.8471361340005045,1.1288909255856996,-0.21866727340876485,0.310614121258471,0.42680348322782885,1.5801665339015234,-0.39490031082736166,-0.8188145668535697,-0.8058947663989627,0.08476802137305604,1.2728771104323873,-0.04355347924687,11.044679186413946,-2.737547619678701,-0.5452025467221119,-0.020487232747641013,0.8816940257893664,0.0,1.0,0.0,0.0,0.0,13.0,13.0,0.0,5.0,44.0,1.0,10.0,1272.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,-0.6819370022591565,-0.6809226843969031,0.0,1.0,0.0,0.0,-0.3106912751810535,1.1994239262488005,-0.6819370022591565,-0.6401236424697748,-0.6887014328728039,-0.9408443691984495,-0.8930768027763341,1.1288909255856996,0.4002876120664582,0.310614121258471,0.42680348322782885,1.5801665339015234,-0.39490031082736166,-0.7047838338641353,-0.657273708635292,0.08476802137305604,1.275215002409412,-0.03980815796830521,-0.02751463411546361,0.33903888402096666,-0.07771139130807232,-0.01986468195706555,0.05398933138494591,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,15.0,1.0,2.0,22.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,-0.1841142350588841,-0.1865063251773761,0.0,1.0,0.0,0.0,0.482228705626464,-0.5953700215613971,-0.1841142350588841,0.10759690945289764,-0.41629993401731485,-0.7739428246070117,-0.27526267240848273,-0.004965795860347653,0.4002876120664582,0.310614121258471,0.42680348322782885,1.5801665339015234,-0.39490031082736166,-0.21696545855150767,-0.2755570101237366,0.36417028494625614,-1.2473704408002557,-0.00840507955572348,-2.09232915740338,0.24014860354490594,1.984542045216502,-0.015022620252589719,4.533332383455929,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,24.0,2.0,1.0,538.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,-0.2894600615555956,-0.2880549361955823,0.0,1.0,0.0,0.0,-0.018562861199336495,0.15246079002618526,-0.2894600615555956,0.10759690945289764,-0.14389843516182568,0.7281710767159291,-0.19869489111543323,1.1288909255856996,-0.8376221588839879,0.310614121258471,0.42680348322782885,1.5801665339015234,-0.39490031082736166,-0.2470214824225248,-0.12422553793276485,1.2728804505861964,1.5277073359280813,-0.028284092495798156,-0.02751463411546361,-0.023558811057922718,-0.07771139130807232,-0.01986468195706555,0.05398933138494591,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,21.0,1.0,5.0,58.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,0.07360797210781111,0.07595660590438034,0.0,1.0,0.0,0.0,-0.6080362679838726,-0.2962376969263642,0.07360797210781111,0.8553174613755701,0.40090456254915263,0.5612695321244913,0.5123813072864111,-0.004965795860347653,-0.21866727340876485,0.310614121258471,0.42680348322782885,1.5801665339015234,-0.39490031082736166,0.08669146140597937,0.1906342713720329,-0.15024322836141088,-0.8709698324992766,-0.01387901065516433,-0.02751463411546361,-0.342205270369674,-0.07771139130807232,-0.02032813643449395,0.05398933138494591,0.0,1.0,0.0,0.0,0.0,3.0,5.0,0.0,2.0,39.0,1.0,9.0,60.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
168,-0.9054781985481178,-0.9061085300956183,0.0,0.0,1.0,0.0,-0.3159078540021556,0.3768100335024598,-0.9054781985481178,-0.26626336650843857,-0.9611029317282931,-0.6070412800155738,-0.79567254329534,-0.004965795860347653,-1.456577044359211,0.310614121258471,0.42680348322782885,-0.6327127096901252,-0.39490031082736166,-1.0195523747678772,-0.9784578182704587,0.9569208814987462,-1.598054237353963,-0.02540307612767139,-0.02751463411546361,-0.023558811057922718,-2.472500989325275,-0.01986468195706555,0.05398933138494591,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,7.0,1.0,0.0,3.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
169,-0.5719653401760512,-0.5705468012579716,0.0,1.0,0.0,0.0,-1.155777044199592,1.2742070074075584,-0.5719653401760512,1.2291777373369064,0.40090456254915263,-0.27323819083269807,0.404056724899687,-1.1388225173063948,-0.8376221588839879,0.310614121258471,0.42680348322782885,-0.6327127096901252,-0.39490031082736166,-0.47071116311106354,-0.6604358588004765,-1.7927107403945215,0.5902126531411706,-0.13200068174836163,-0.02751463411546361,0.3610145019045357,-0.07771139130807232,-0.02029355027946198,-4.149452155884564,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,43.0,562.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
